generation,prop0,prop1,prop2,prop3,prop4,prop5,prop6,prop7,prop8,prop9,prop10,prop11,prop12,prop13,prop14,prop15
6798,0,0,1.65288e-05,0,1.27451e-05,0,0.0072484,1.1152e-05,1.19486e-06,0,0.00240724,2.788e-06,0.00100468,9.95714e-07,0.987406,0.00188847
6799,0,0,1.6771e-05,0,1.29975e-05,0,0.00724632,1.06915e-05,1.25782e-06,0,0.00241041,2.51565e-06,0.00100353,1.04819e-06,0.987406,0.00188799
6800,0,0,1.65616e-05,0,1.31694e-05,0,0.00723881,1.0775e-05,1.39676e-06,0,0.0024144,3.19259e-06,0.00100407,1.19722e-06,0.987408,0.00188822
6801,0,0,1.61752e-05,0,1.36544e-05,0,0.00722528,1.05034e-05,1.26041e-06,0,0.00241935,3.15102e-06,0.00100139,1.26041e-06,0.987417,0.00189145
6802,0,0,1.57349e-05,0,1.3544e-05,0,0.00723727,1.15522e-05,1.39423e-06,0,0.00242198,2.98764e-06,0.00100206,1.39423e-06,0.987411,0.00188062
6803,0,0,1.50968e-05,0,1.25807e-05,0,0.00723222,1.13226e-05,1.46775e-06,0,0.00241864,2.72582e-06,0.00100583,1.25807e-06,0.987416,0.00188291
6804,0,0,1.55599e-05,0,1.31661e-05,0,0.00723455,1.13707e-05,1.19691e-06,0,0.00241597,2.59331e-06,0.00101438,1.59589e-06,0.987409,0.00188015
6805,0,0,1.5539e-05,0,1.32291e-05,0,0.00722247,1.15492e-05,1.04993e-06,0,0.0024119,2.72982e-06,0.00100856,1.4699e-06,0.987434,0.00187748
6806,0,0,1.51433e-05,0,1.29515e-05,0,0.00720504,1.0959e-05,7.97018e-07,0,0.00241536,2.39105e-06,0.00100922,1.59404e-06,0.987448,0.00187897
6807,0,0,1.53126e-05,0,1.32149e-05,0,0.00720466,1.13271e-05,8.39044e-07,0,0.00241372,2.51713e-06,0.00101084,1.46833e-06,0.987442,0.00188386
6808,0,0,1.39603e-05,0,1.3362e-05,0,0.00718778,1.09688e-05,7.97734e-07,0,0.00241434,2.79207e-06,0.00101073,1.7949e-06,0.987468,0.00187547
6809,0,0,1.4066e-05,0,1.30163e-05,0,0.00719363,1.15468e-05,6.29823e-07,0,0.00241558,2.72923e-06,0.0010094,1.88947e-06,0.987461,0.00187603
6810,0,0,1.4345e-05,0,1.37472e-05,0,0.00720117,1.15557e-05,5.97706e-07,0,0.00240517,2.59006e-06,0.00101072,2.19159e-06,0.987467,0.00187122
6811,0,0,1.405e-05,0,1.38403e-05,0,0.00720095,1.17433e-05,6.29105e-07,0,0.00240528,2.51642e-06,0.00101097,2.09702e-06,0.987476,0.00186215
6812,0,0,1.35643e-05,0,1.35643e-05,0,0.00720544,1.11706e-05,3.9895e-07,0,0.00240587,2.59318e-06,0.00101533,1.99475e-06,0.987477,0.00185292
6813,0,0,1.36468e-05,0,1.36468e-05,0,0.00720906,1.11274e-05,4.199e-07,0,0.00239973,2.72935e-06,0.00101847,2.0995e-06,0.987479,0.00185008
6814,0,0,1.31512e-05,0,1.29519e-05,0,0.0072445,1.13578e-05,5.97781e-07,0,0.00239431,2.78964e-06,0.00101184,2.19186e-06,0.987473,0.00183359
6815,0,0,1.34246e-05,0,1.30051e-05,0,0.00723943,1.09075e-05,6.29279e-07,0,0.00239336,2.72688e-06,0.00100894,2.0976e-06,0.987475,0.00184001
6816,0,0,1.29591e-05,0,1.33579e-05,0,0.00725651,1.13642e-05,7.97484e-07,0,0.00239185,2.79119e-06,0.001014,1.79434e-06,0.987462,0.00183282
6817,0,0,1.21736e-05,0,1.3433e-05,0,0.00725401,1.1544e-05,8.3956e-07,0,0.00239065,2.93846e-06,0.00101398,1.88901e-06,0.987468,0.00183024
6818,0,0,1.216e-05,0,1.29574e-05,0,0.00725055,1.09639e-05,1.19607e-06,0,0.00239911,3.18951e-06,0.00100848,1.59475e-06,0.987463,0.00183716
6819,0,0,1.21708e-05,0,1.30102e-05,0,0.00726199,1.11216e-05,1.25905e-06,0,0.00239723,3.14762e-06,0.00100934,1.67873e-06,0.987451,0.00183779
6820,0,0,1.27592e-05,0,1.35567e-05,0,0.00728114,1.07656e-05,9.96816e-07,0,0.00239455,2.99045e-06,0.00101217,1.5949e-06,0.987427,0.00184251
6821,0,0,1.34334e-05,0,1.38532e-05,0,0.00728197,1.09147e-05,1.04949e-06,0,0.00238716,2.72866e-06,0.00100877,1.67918e-06,0.987436,0.00184206
6822,0,0,1.21569e-05,0,1.31534e-05,0,0.00729693,1.1559e-05,9.96467e-07,0,0.00238395,2.59081e-06,0.00100882,1.39505e-06,0.987433,0.00183589
6823,0,0,1.25872e-05,0,1.34263e-05,0,0.0072972,1.13284e-05,1.04893e-06,0,0.00238149,2.51743e-06,0.00100425,1.4685e-06,0.98744,0.00183458
6824,0,0,1.27621e-05,0,1.37591e-05,0,0.00729393,1.09674e-05,1.19644e-06,0,0.00238352,2.19348e-06,0.00100362,1.59526e-06,0.987434,0.00184213
6825,0,0,1.23843e-05,0,1.34338e-05,0,0.00730063,1.13348e-05,1.25942e-06,0,0.00238219,2.09903e-06,0.00100397,1.67922e-06,0.987428,0.00184316
6826,0,0,1.25551e-05,0,1.39501e-05,0,0.00729809,1.17579e-05,7.97148e-07,0,0.00239364,2.39144e-06,0.000998229,1.79358e-06,0.987418,0.00184879
6827,0,0,1.23769e-05,0,1.42649e-05,0,0.00731095,1.21671e-05,8.3911e-07,0,0.0023986,2.30755e-06,0.00100001,1.888e-06,0.987401,0.00184541
6828,0,0,1.21635e-05,0,1.35593e-05,0,0.00730865,1.17647e-05,7.97605e-07,0,0.0023978,2.79162e-06,0.000992818,1.79461e-06,0.987425,0.00183309
6829,0,0,1.11263e-05,0,1.42752e-05,0,0.00731207,1.1966e-05,8.39719e-07,0,0.00239677,2.72909e-06,0.000992338,1.67944e-06,0.987424,0.00183206
6830,0,0,1.13591e-05,0,1.37504e-05,0,0.00731364,1.11598e-05,9.96408e-07,0,0.00240613,3.38779e-06,0.000981661,1.79353e-06,0.987422,0.00183459
6831,0,0,1.15373e-05,0,1.3635e-05,0,0.0073373,1.11178e-05,1.04884e-06,0,0.00240542,3.56607e-06,0.00098948,1.46838e-06,0.987387,0.00183883
6832,0,0,1.1566e-05,0,1.33608e-05,0,0.00732729,1.13666e-05,9.97073e-07,0,0.00240215,3.58946e-06,0.000987102,1.79473e-06,0.987405,0.00183601
6833,0,0,1.17565e-05,0,1.30162e-05,0,0.00732223,1.15466e-05,1.04969e-06,0,0.00240106,3.77889e-06,0.000983771,1.88944e-06,0.987413,0.00183738
6834,0,0,1.13573e-05,0,1.31505e-05,0,0.0073382,1.0361e-05,5.97751e-07,0,0.00239977,3.58651e-06,0.000987884,1.594e-06,0.987403,0.00183091
6835,0,0,1.1535e-05,0,1.34225e-05,0,0.00733752,1.00669e-05,6.29182e-07,0,0.00240054,3.56536e-06,0.00099201,1.46809e-06,0.9874,0.00182903
6836,0,0,1.19664e-05,0,1.29636e-05,0,0.00735337,1.03709e-05,7.97762e-07,0,0.00242161,3.78937e-06,0.00099122,1.39608e-06,0.987356,0.00183685
6837,0,0,1.15468e-05,0,1.34363e-05,0,0.00735153,1.02871e-05,6.29825e-07,0,0.00241916,3.98889e-06,0.000989246,1.46959e-06,0.987358,0.00184098
6838,0,0,1.25509e-05,0,1.33478e-05,0,0.0073377,1.09571e-05,7.96883e-07,0,0.00243627,3.78519e-06,0.000994709,1.59377e-06,0.987335,0.00185355
6839,0,0,1.30009e-05,0,1.30009e-05,0,0.0073436,1.13233e-05,8.38766e-07,0,0.00244249,3.98414e-06,0.000996453,1.46784e-06,0.987319,0.00185451
6840,0,0,1.25677e-05,0,1.31662e-05,0,0.00733835,1.15703e-05,7.97951e-07,0,0.00242896,4.38873e-06,0.000992651,1.39641e-06,0.987333,0.00186341
6841,0,0,1.2812e-05,0,1.34421e-05,0,0.00732783,1.19719e-05,8.40131e-07,0,0.00242924,4.41069e-06,0.000990934,1.47023e-06,0.987346,0.0018611
6842,0,0,1.25493e-05,0,1.31469e-05,0,0.00734336,1.29477e-05,9.9598e-07,0,0.00242083,3.78472e-06,0.000989207,1.79276e-06,0.987325,0.00187662
6843,0,0,1.3212e-05,0,1.30023e-05,0,0.00733646,1.30023e-05,1.04857e-06,0,0.00242997,3.77487e-06,0.000992581,1.67772e-06,0.987314,0.00188156
6844,0,0,1.23656e-05,0,1.21661e-05,0,0.00733397,1.27644e-05,1.19667e-06,0,0.00243003,3.59e-06,0.00099802,1.795e-06,0.987309,0.00188535
6845,0,0,1.21805e-05,0,1.21805e-05,0,0.00735032,1.30206e-05,1.26006e-06,0,0.00243044,3.15014e-06,0.000995654,1.89008e-06,0.987292,0.00188756
6846,0,0,1.23525e-05,0,1.15556e-05,0,0.00732864,1.33487e-05,1.59387e-06,0,0.0024468,3.38698e-06,0.000996769,1.79311e-06,0.987309,0.0018744
6847,0,0,1.19558e-05,0,1.13265e-05,0,0.00732637,1.3424e-05,1.678e-06,0,0.00244506,3.56576e-06,0.000997154,1.88775e-06,0.987313,0.00187454
6848,0,0,1.1969e-05,0,1.07721e-05,0,0.00734378,1.27669e-05,1.99483e-06,0,0.00243489,3.79018e-06,0.000997815,1.99483e-06,0.987305,0.00187514
6849,0,0,1.197e-05,0,1.029e-05,0,0.00735859,1.302e-05,2.09999e-06,0,0.00243116,3.98999e-06,0.000997287,1.88999e-06,0.987307,0.00186248
6850,0,0,1.23521e-05,0,1.03598e-05,0,0.00733198,1.23521e-05,2.58996e-06,0,0.00243755,3.78533e-06,0.00100032,1.79305e-06,0.987335,0.00185202
6851,0,0,1.23738e-05,0,1.04863e-05,0,0.00734566,1.25836e-05,2.51672e-06,0,0.00243555,3.77507e-06,0.00100543,1.88754e-06,0.987322,0.00184748
6852,0,0,1.1769e-05,0,1.07716e-05,0,0.00732252,1.25669e-05,2.99212e-06,0,0.00244536,4.18897e-06,0.00100336,1.79527e-06,0.987337,0.00184794
6853,0,0,1.23884e-05,0,1.07086e-05,0,0.00732534,1.25984e-05,3.1496e-06,0,0.00244661,4.19946e-06,0.00100577,1.88976e-06,0.987322,0.00185511
6854,0,0,1.27518e-05,0,1.07593e-05,0,0.00732907,1.31503e-05,2.78945e-06,0,0.00245133,4.78191e-06,0.00101476,1.59397e-06,0.98731,0.00184901
6855,0,0,1.27955e-05,0,1.06979e-05,0,0.00733478,1.30053e-05,2.93668e-06,0,0.00244227,5.03431e-06,0.00101253,1.6781e-06,0.987312,0.001852
6856,0,0,1.2564e-05,0,1.07691e-05,0,0.00734832,1.396e-05,2.79199e-06,0,0.0024402,5.58398e-06,0.00100891,1.59542e-06,0.987302,0.00185288
6857,0,0,1.28072e-05,0,1.07077e-05,0,0.00733916,1.46968e-05,2.93936e-06,0,0.00243988,5.66876e-06,0.00101366,1.67963e-06,0.987312,0.00184718
6858,0,0,1.37474e-05,0,1.11573e-05,0,0.0073457,1.37474e-05,3.38704e-06,0,0.00244505,5.37942e-06,0.00100615,2.19162e-06,0.987308,0.00184514
6859,0,0,1.38403e-05,0,1.09045e-05,0,0.00734583,1.36306e-05,3.14552e-06,0,0.00244134,5.45223e-06,0.00100006,2.30671e-06,0.987317,0.00184621
6860,0,0,1.29668e-05,0,1.09719e-05,0,0.00738626,1.35652e-05,3.19182e-06,0,0.00245211,5.98465e-06,0.000998041,2.19437e-06,0.987274,0.00184048
6861,0,0,1.28089e-05,0,1.0919e-05,0,0.00737183,1.38588e-05,3.14972e-06,0,0.00244125,5.87949e-06,0.00100203,2.3098e-06,0.9873,0.00183629
6862,0,0,1.31462e-05,0,1.19511e-05,0,0.00737958,1.39429e-05,2.98776e-06,0,0.00244778,5.17879e-06,0.000996917,1.99184e-06,0.987301,0.00182532
6863,0,0,1.30002e-05,0,1.17422e-05,0,0.00737764,1.3839e-05,2.93554e-06,0,0.00244698,5.24203e-06,0.000992632,1.67745e-06,0.987309,0.00182486
6864,0,0,1.37632e-05,0,1.21675e-05,0,0.00740061,1.39627e-05,2.59306e-06,0,0.00245065,4.98666e-06,0.000984766,1.7952e-06,0.987282,0.0018325
6865,0,0,1.36494e-05,0,1.25994e-05,0,0.00741267,1.36494e-05,2.3099e-06,0,0.00244534,5.24977e-06,0.000980237,1.88992e-06,0.987277,0.00183511
6866,0,0,1.35435e-05,0,1.27468e-05,0,0.00742762,1.31452e-05,1.99169e-06,0,0.00245357,5.57674e-06,0.000982303,1.79252e-06,0.987251,0.00183694
6867,0,0,1.36294e-05,0,1.19519e-05,0,0.00741563,1.27906e-05,1.88714e-06,0,0.00244825,5.66143e-06,0.000978798,1.88714e-06,0.987278,0.001832
6868,0,0,1.37645e-05,0,1.25676e-05,0,0.00737816,1.21686e-05,1.79537e-06,0,0.00244808,4.98713e-06,0.000977277,1.79537e-06,0.987333,0.00181651
6869,0,0,1.40693e-05,0,1.30194e-05,0,0.00738114,1.19694e-05,1.67992e-06,0,0.00244659,4.82976e-06,0.000982122,1.67992e-06,0.987327,0.00181599
6870,0,0,1.43473e-05,0,1.31517e-05,0,0.00738366,1.17568e-05,1.59414e-06,0,0.00244561,4.78242e-06,0.000975216,1.79341e-06,0.987334,0.00181393
6871,0,0,1.40521e-05,0,1.32132e-05,0,0.00736833,1.21645e-05,1.67786e-06,0,0.00245115,4.82385e-06,0.000976935,1.88759e-06,0.987344,0.00181188
6872,0,0,1.43577e-05,0,1.31612e-05,0,0.00738984,1.09677e-05,1.5953e-06,0,0.00244061,5.18473e-06,0.000978319,2.59237e-06,0.987336,0.00180708
6873,0,0,1.49057e-05,0,1.32262e-05,0,0.00737852,1.11268e-05,1.67951e-06,0,0.00245335,5.03854e-06,0.000976427,2.72921e-06,0.98734,0.00180275
6874,0,0,1.37516e-05,0,1.21572e-05,0,0.0073597,1.09614e-05,1.59439e-06,0,0.0024426,4.98247e-06,0.000969189,3.18878e-06,0.98737,0.00181143
6875,0,0,1.34271e-05,0,1.13291e-05,0,0.0073566,1.06997e-05,1.67839e-06,0,0.00244164,5.24497e-06,0.000971159,3.14698e-06,0.987368,0.00181686
6876,0,0,1.3161e-05,0,1.05687e-05,0,0.00736178,1.13663e-05,1.59527e-06,0,0.00243837,5.38404e-06,0.000971321,2.99113e-06,0.987364,0.00181921
6877,0,0,1.34354e-05,0,1.09163e-05,0,0.00736343,1.09163e-05,1.67942e-06,0,0.00244251,5.66805e-06,0.000971127,2.93899e-06,0.987355,0.00182217
6878,0,0,1.33537e-05,0,1.15599e-05,0,0.00737703,1.11613e-05,1.19585e-06,0,0.00243077,5.77997e-06,0.000973625,2.98964e-06,0.987354,0.0018181
6879,0,0,1.34308e-05,0,1.15421e-05,0,0.00737747,1.17519e-05,1.04928e-06,0,0.00243516,6.08581e-06,0.000978136,2.93798e-06,0.987348,0.0018142
6880,0,0,1.39608e-05,0,1.15675e-05,0,0.00740161,1.27641e-05,9.97199e-07,0,0.00242279,5.58431e-06,0.000977055,3.39048e-06,0.987335,0.0018153
6881,0,0,1.3647e-05,0,1.09176e-05,0,0.00739838,1.32271e-05,1.04977e-06,0,0.00242288,5.87873e-06,0.000978598,3.56923e-06,0.987337,0.00181485
6882,0,0,1.31516e-05,0,1.11589e-05,0,0.00741729,1.33509e-05,7.97066e-07,0,0.00241132,5.57946e-06,0.000968435,3.18826e-06,0.987334,0.00182149
6883,0,0,1.21654e-05,0,1.06971e-05,0,0.00740892,1.30044e-05,8.38991e-07,0,0.00241315,5.66319e-06,0.000968825,3.14622e-06,0.987344,0.00181956
6884,0,0,1.19692e-05,0,1.09718e-05,0,0.00739279,1.25677e-05,7.97948e-07,0,0.00241519,5.98461e-06,0.000961528,3.39128e-06,0.98737,0.00181453
6885,0,0,1.19717e-05,0,1.15516e-05,0,0.00739074,1.23918e-05,8.40119e-07,0,0.00241996,5.6708e-06,0.000960886,3.57051e-06,0.98737,0.00181277
6886,0,0,1.23502e-05,0,1.13543e-05,0,0.00738425,1.29478e-05,7.9679e-07,0,0.00241726,5.77673e-06,0.000962323,2.78877e-06,0.987384,0.00180612
6887,0,0,1.25832e-05,0,1.13249e-05,0,0.00738382,1.32124e-05,8.38879e-07,0,0.00242101,5.66244e-06,0.000960097,2.93608e-06,0.987386,0.00180212
6888,0,0,1.29673e-05,0,1.17704e-05,0,0.00738839,1.29673e-05,9.97487e-07,0,0.0024223,5.78543e-06,0.000957987,2.99246e-06,0.987379,0.00180465
6889,0,0,1.36506e-05,0,1.19705e-05,0,0.00738496,1.32306e-05,8.40035e-07,0,0.00241615,5.46023e-06,0.00095239,3.15013e-06,0.987396,0.00180188
6890,0,0,1.33502e-05,0,1.11584e-05,0,0.00739105,1.27525e-05,1.19554e-06,0,0.00242397,5.18069e-06,0.000951254,3.58663e-06,0.987386,0.00180049
6891,0,0,1.34245e-05,0,1.15367e-05,0,0.0073814,1.27953e-05,1.25855e-06,0,0.00242502,5.24396e-06,0.000950206,3.56589e-06,0.987394,0.00180182
6892,0,0,1.33641e-05,0,1.19678e-05,0,0.00737777,1.33641e-05,1.79517e-06,0,0.00243645,4.98659e-06,0.000948051,3.98928e-06,0.987387,0.00180176
6893,0,0,1.38603e-05,0,1.23903e-05,0,0.00737241,1.32303e-05,1.47003e-06,0,0.00243836,5.0401e-06,0.000943339,4.20009e-06,0.987394,0.00180121
6894,0,0,1.49434e-05,0,1.23532e-05,0,0.00737008,1.35487e-05,1.39472e-06,0,0.00244872,4.98113e-06,0.000946614,3.58641e-06,0.987384,0.00179958
6895,0,0,1.44723e-05,0,1.25846e-05,0,0.00737373,1.34236e-05,1.25846e-06,0,0.00244309,4.82409e-06,0.000947829,3.35589e-06,0.987387,0.00179876
6896,0,0,1.51604e-05,0,1.23677e-05,0,0.00737634,1.27667e-05,1.19688e-06,0,0.00245519,4.7875e-06,0.00094254,2.99219e-06,0.987381,0.00179591
6897,0,0,1.53308e-05,0,1.23906e-05,0,0.00737052,1.28106e-05,1.26006e-06,0,0.00245376,4.62023e-06,0.000940846,3.15015e-06,0.987394,0.0017916
6898,0,0,1.57412e-05,0,1.11583e-05,0,0.00737683,1.35494e-05,1.39479e-06,0,0.0024622,4.18436e-06,0.00094985,3.18808e-06,0.987374,0.00178832
6899,0,0,1.55248e-05,0,1.11191e-05,0,0.00736482,1.27974e-05,1.25876e-06,0,0.00246403,4.19588e-06,0.0009468,3.3567e-06,0.987384,0.00179248
6900,0,0,1.53568e-05,0,1.11686e-05,0,0.00735013,1.39607e-05,1.39607e-06,0,0.00246447,3.5899e-06,0.000945541,2.79215e-06,0.987408,0.00178358
6901,0,0,1.51181e-05,0,1.07087e-05,0,0.00735894,1.40682e-05,1.25984e-06,0,0.0024611,3.77952e-06,0.000946561,2.72966e-06,0.987407,0.0017789
6902,0,0,1.41505e-05,0,1.13603e-05,0,0.00734592,1.39512e-05,1.39512e-06,0,0.00244784,3.98607e-06,0.000943303,2.59094e-06,0.987446,0.00176981
6903,0,0,1.36384e-05,0,1.09107e-05,0,0.00734439,1.32188e-05,1.46875e-06,0,0.00244274,3.98661e-06,0.000946296,2.30804e-06,0.987461,0.00175998
6904,0,0,1.31613e-05,0,1.13666e-05,0,0.00735258,1.3959e-05,1.59531e-06,0,0.0024496,4.18769e-06,0.000937643,2.79179e-06,0.987452,0.00176122
6905,0,0,1.34341e-05,0,1.15449e-05,0,0.00735179,1.40638e-05,1.46935e-06,0,0.00245696,4.19814e-06,0.000940384,2.30898e-06,0.987437,0.001767
6906,0,0,1.39529e-05,0,1.15609e-05,0,0.00733283,1.39529e-05,1.39529e-06,0,0.00245192,4.38519e-06,0.000942217,2.19259e-06,0.987465,0.00176085
6907,0,0,1.40588e-05,0,1.17506e-05,0,0.00734331,1.34293e-05,1.259e-06,0,0.00245232,4.61632e-06,0.000938162,2.09833e-06,0.987458,0.00176092
6908,0,0,1.35571e-05,0,1.13641e-05,0,0.00735276,1.51521e-05,9.96849e-07,0,0.00245903,5.18361e-06,0.000930259,2.19307e-06,0.987444,0.00176502
6909,0,0,1.38516e-05,0,1.17529e-05,0,0.00736591,1.4901e-05,8.39492e-07,0,0.00246601,5.24683e-06,0.000936873,2.3086e-06,0.987417,0.00176524
6910,0,0,1.37565e-05,0,1.11647e-05,0,0.0073755,1.35572e-05,5.98111e-07,0,0.00247339,5.78174e-06,0.000941626,2.59181e-06,0.987391,0.00177101
6911,0,0,1.427e-05,0,1.09123e-05,0,0.00738365,1.30108e-05,6.29557e-07,0,0.00246975,5.87586e-06,0.000936571,2.51823e-06,0.987388,0.00177493
6912,0,0,1.37584e-05,0,1.07674e-05,0,0.00739641,1.17644e-05,7.97586e-07,0,0.00246095,5.18431e-06,0.000933175,2.59215e-06,0.987384,0.00178081
6913,0,0,1.4065e-05,0,1.07062e-05,0,0.00738664,1.23856e-05,6.29776e-07,0,0.00245801,5.45806e-06,0.000931858,2.72903e-06,0.987391,0.00178604
6914,0,0,1.41535e-05,0,1.1562e-05,0,0.0073692,1.25587e-05,5.98036e-07,0,0.00245912,5.58167e-06,0.000919779,2.99018e-06,0.987414,0.00179092
6915,0,0,1.38494e-05,0,1.15412e-05,0,0.00736788,1.21707e-05,6.29518e-07,0,0.00246687,4.8263e-06,0.000918886,2.72791e-06,0.98741,0.00179035
6916,0,0,1.41542e-05,0,1.15626e-05,0,0.0073877,1.27587e-05,5.98065e-07,0,0.00247021,4.58517e-06,0.000925007,2.59162e-06,0.987382,0.00178901
6917,0,0,1.42714e-05,0,1.1543e-05,0,0.0073909,1.25924e-05,4.19746e-07,0,0.00247462,4.61721e-06,0.000923232,2.51848e-06,0.987376,0.00178896
6918,0,0,1.45481e-05,0,1.07616e-05,0,0.00739044,1.17581e-05,3.98578e-07,0,0.00247916,4.58365e-06,0.000920517,2.59076e-06,0.987384,0.00178125
6919,0,0,1.44748e-05,0,1.11183e-05,0,0.00739725,1.15379e-05,4.1956e-07,0,0.00248589,4.82493e-06,0.000919465,2.72714e-06,0.987373,0.00177935
6920,0,0,1.41609e-05,0,1.17675e-05,0,0.00740856,1.15681e-05,3.989e-07,0,0.00247936,4.3879e-06,0.000922256,2.3934e-06,0.987351,0.00179425
6921,0,0,1.34402e-05,0,1.11301e-05,0,0.00739861,1.19702e-05,4.20005e-07,0,0.00248433,4.62006e-06,0.000921492,2.52003e-06,0.987357,0.00179405
6922,0,0,1.43439e-05,0,1.05587e-05,0,0.00739506,1.21524e-05,3.98441e-07,0,0.00246754,4.98051e-06,0.000923187,2.39064e-06,0.987369,0.00180055
6923,0,0,1.40519e-05,0,1.09059e-05,0,0.00739927,1.27935e-05,4.1946e-07,0,0.00247062,5.24324e-06,0.000920504,2.51676e-06,0.987354,0.00180955
6924,0,0,1.43658e-05,0,1.07744e-05,0,0.00740557,1.2171e-05,3.9905e-07,0,0.00247271,5.5867e-06,0.000917815,2.59383e-06,0.987351,0.0018071
6925,0,0,1.38641e-05,0,1.11333e-05,0,0.00741036,1.15534e-05,4.20124e-07,0,0.00247369,5.04149e-06,0.000920493,2.73081e-06,0.987348,0.00180317
6926,0,0,1.31446e-05,0,1.1153e-05,0,0.00739143,1.25471e-05,3.9832e-07,0,0.00247576,5.17816e-06,0.000917929,2.9874e-06,0.987378,0.00179125
6927,0,0,1.25799e-05,0,1.15316e-05,0,0.0073909,1.21606e-05,4.1933e-07,0,0.00247698,4.82229e-06,0.000917494,3.14497e-06,0.987379,0.00179096
6928,0,0,1.2969e-05,0,1.17719e-05,0,0.00740212,1.21709e-05,3.99047e-07,0,0.00246451,4.38951e-06,0.00090823,3.3919e-06,0.987381,0.0017991
6929,0,0,1.28114e-05,0,1.11312e-05,0,0.00739092,1.23914e-05,4.20046e-07,0,0.00246714,4.6205e-06,0.000910869,3.57039e-06,0.987389,0.00179717
6930,0,0,1.29453e-05,0,1.09537e-05,0,0.00738561,1.31445e-05,3.98318e-07,0,0.00247136,4.77981e-06,0.000905775,3.98318e-06,0.987392,0.001799
6931,0,0,1.32079e-05,0,1.09018e-05,0,0.00738365,1.36272e-05,4.193e-07,0,0.00247387,4.40264e-06,0.000906106,3.98335e-06,0.987392,0.00179754
6932,0,0,1.3375e-05,0,1.07799e-05,0,0.00738681,1.35747e-05,3.99255e-07,0,0.00246959,3.99255e-06,0.000912497,3.59329e-06,0.987385,0.00180004
6933,0,0,1.34511e-05,0,1.0929e-05,0,0.00739075,1.36613e-05,4.20347e-07,0,0.00248047,3.9933e-06,0.000910262,3.78312e-06,0.987379,0.00179299
6934,0,0,1.33354e-05,0,1.0947e-05,0,0.00738504,1.31364e-05,5.97109e-07,0,0.00248139,4.3788e-06,0.00091079,4.17976e-06,0.987384,0.00179232
6935,0,0,1.27823e-05,0,1.02678e-05,0,0.00738128,1.3411e-05,6.2864e-07,0,0.00247684,4.40048e-06,0.000907546,4.19093e-06,0.987392,0.00179644
6936,0,0,1.39737e-05,0,1.01808e-05,0,0.00738509,1.35744e-05,5.98872e-07,0,0.00246156,4.39173e-06,0.000907092,3.79286e-06,0.987399,0.00180121
6937,0,0,1.42932e-05,0,1.07199e-05,0,0.00738894,1.32422e-05,6.30582e-07,0,0.00246389,4.62426e-06,0.000906986,3.78349e-06,0.987389,0.00180367
6938,0,0,1.3336e-05,0,1.11465e-05,0,0.00742676,1.29379e-05,7.96179e-07,0,0.00246338,4.37898e-06,0.000909634,3.38376e-06,0.987345,0.00180892
6939,0,0,1.341e-05,0,1.15242e-05,0,0.00742557,1.23623e-05,8.38125e-07,0,0.00246115,3.98109e-06,0.000909575,3.3525e-06,0.987353,0.00180532
6940,0,0,1.35779e-05,0,1.13815e-05,0,0.00746186,1.29789e-05,7.98701e-07,0,0.0024586,3.79383e-06,0.000916709,3.59415e-06,0.987296,0.00182044
6941,0,0,1.26123e-05,0,1.07205e-05,0,0.00745345,1.28225e-05,8.4082e-07,0,0.00246676,3.78369e-06,0.000916494,3.78369e-06,0.987296,0.00182248
6942,0,0,1.27396e-05,0,1.055e-05,0,0.0074449,1.23415e-05,7.96225e-07,0,0.00247706,4.37924e-06,0.00091745,3.38396e-06,0.987283,0.00183291
6943,0,0,1.27832e-05,0,1.06876e-05,0,0.00743227,1.27832e-05,8.38242e-07,0,0.00247868,4.40077e-06,0.000916827,3.14341e-06,0.987297,0.00183009
6944,0,0,1.35768e-05,0,1.17799e-05,0,0.0074325,1.29778e-05,9.98294e-07,0,0.00246938,3.79352e-06,0.000910644,3.19454e-06,0.98732,0.00182089
6945,0,0,1.34515e-05,0,1.19802e-05,0,0.00743678,1.32413e-05,1.0509e-06,0,0.00247003,3.78323e-06,0.000912179,3.15269e-06,0.987313,0.00182184
6946,0,0,1.29444e-05,0,1.19486e-05,0,0.00745555,1.37409e-05,1.19486e-06,0,0.00245405,3.98288e-06,0.000910685,2.98716e-06,0.987306,0.00182734
6947,0,0,1.2998e-05,0,1.25787e-05,0,0.00745605,1.38366e-05,1.25787e-06,0,0.00245495,3.98327e-06,0.000910491,3.14468e-06,0.987301,0.00183
6948,0,0,1.21725e-05,0,1.27712e-05,0,0.00748151,1.33698e-05,1.1973e-06,0,0.00245845,4.19054e-06,0.000910544,3.99099e-06,0.987268,0.00183426
6949,0,0,1.17628e-05,0,1.30231e-05,0,0.0074868,1.38633e-05,1.2603e-06,0,0.00245611,3.78089e-06,0.000914766,3.36079e-06,0.98726,0.0018352
6950,0,0,1.21481e-05,0,1.1949e-05,0,0.00748383,1.41396e-05,1.1949e-06,0,0.00244854,3.78384e-06,0.000914294,3.18639e-06,0.987267,0.00183994
6951,0,0,1.23704e-05,0,1.23704e-05,0,0.00747759,1.42574e-05,8.38671e-07,0,0.00245228,3.56435e-06,0.000916878,3.14502e-06,0.987264,0.00184298
6952,0,0,1.21719e-05,0,1.27705e-05,0,0.00745578,1.45663e-05,7.98156e-07,0,0.00244854,3.39216e-06,0.000916283,3.19262e-06,0.987287,0.00184554
