generation,prop0,prop1,prop2,prop3,prop4,prop5,prop6,prop7,prop8,prop9,prop10,prop11,prop12,prop13,prop14,prop15
11176,0,0,8.24981e-07,0,2.06245e-07,0,0.00123768,0.00021037,2.06245e-07,0,0.000443427,5.50675e-05,0.000217176,4.51677e-05,0.820214,0.177576
11177,0,0,6.18889e-07,0,2.06296e-07,0,0.00123035,0.000208359,2.06296e-07,0,0.000444362,5.52874e-05,0.000216405,4.68293e-05,0.818801,0.178997
11178,0,0,8.25108e-07,0,2.06277e-07,0,0.00122859,0.000206277,2.06277e-07,0,0.00044102,5.44571e-05,0.000216797,4.49684e-05,0.817285,0.180521
11179,0,0,8.25271e-07,0,2.06318e-07,0,0.00122594,0.000207762,2.06318e-07,0,0.000440282,5.57058e-05,0.000214777,4.4152e-05,0.815788,0.182022
11180,0,0,1.0313e-06,0,2.06261e-07,0,0.00122457,0.000213273,0,0,0.000445523,5.75467e-05,0.000213686,4.53773e-05,0.81434,0.183459
11181,0,0,1.03187e-06,0,2.06373e-07,0,0.00122359,0.00021339,0,0,0.000448862,5.75782e-05,0.000212771,4.54022e-05,0.812857,0.18494
11182,0,0,1.03137e-06,0,2.06274e-07,0,0.00122093,0.000212874,0,0,0.000448439,5.75503e-05,0.000213493,4.74429e-05,0.81131,0.186488
11183,0,0,1.23817e-06,0,2.06362e-07,0,0.00121671,0.00021276,0,0,0.000446568,5.63369e-05,0.000211728,4.78761e-05,0.80982,0.187986
11184,0,0,8.25259e-07,0,2.06315e-07,0,0.00120612,0.000212092,0,0,0.000445021,5.73555e-05,0.00021333,5.03408e-05,0.808293,0.189521
11185,0,0,1.03178e-06,0,2.06356e-07,0,0.00119872,0.000212546,0,0,0.000436029,5.71605e-05,0.000211927,4.9938e-05,0.806786,0.191046
11186,0,0,1.03143e-06,0,2.06286e-07,0,0.00118903,0.000215157,0,0,0.000432376,5.89979e-05,0.000212269,5.09527e-05,0.805182,0.192658
11187,0,0,8.25515e-07,0,2.06379e-07,0,0.00118317,0.000215253,0,0,0.00042803,6.08818e-05,0.000211951,5.13883e-05,0.803652,0.194197
11188,0,0,8.25115e-07,0,2.06279e-07,0,0.00118095,0.000216799,0,0,0.00043071,6.16773e-05,0.000210404,5.52827e-05,0.801941,0.195902
11189,0,0,8.25454e-07,0,2.06363e-07,0,0.00118061,0.000216269,0,0,0.000425315,6.35599e-05,0.000212761,5.65436e-05,0.800352,0.197492
11190,0,0,6.1903e-07,0,2.06343e-07,0,0.00117925,0.000215423,0,0,0.000418877,6.31411e-05,0.000211502,5.65381e-05,0.798668,0.199186
11191,0,0,6.19213e-07,0,2.06404e-07,0,0.00118497,0.000214041,0,0,0.000418175,6.52238e-05,0.000206817,5.53164e-05,0.797114,0.200741
11192,0,0,4.12655e-07,0,2.06327e-07,0,0.00118329,0.000218088,0,0,0.000414306,6.33425e-05,0.000204264,5.46768e-05,0.795483,0.202379
11193,0,0,4.12707e-07,0,2.06354e-07,0,0.00117188,0.000223068,0,0,0.000408167,6.31442e-05,0.000200782,5.46837e-05,0.793728,0.20415
11194,0,0,4.12807e-07,0,0,0,0.00116597,0.00022436,0,0,0.000409917,6.33658e-05,0.000200005,5.65545e-05,0.791934,0.205946
11195,0,0,4.12697e-07,0,0,0,0.00116216,0.000223888,0,0,0.000411459,6.66506e-05,0.000202015,5.65395e-05,0.790112,0.207765
11196,0,0,4.12701e-07,0,0,0,0.00115866,0.00022451,0,0,0.000411463,6.52068e-05,0.0002047,5.83973e-05,0.78838,0.209497
11197,0,0,4.1284e-07,0,0,0,0.00115121,0.000223553,0,0,0.000409744,6.44031e-05,0.000201466,5.96555e-05,0.786609,0.21128
11198,0,0,4.12712e-07,0,0,0,0.00114528,0.000226991,0,0,0.000410442,6.47957e-05,0.000202229,6.10813e-05,0.784761,0.213128
11199,0,0,4.12881e-07,2.0644e-07,0,0,0.00113811,0.000229975,0,0,0.000410817,6.68867e-05,0.000200867,6.27579e-05,0.782874,0.215016
11200,0,0,4.12696e-07,2.06348e-07,0,0,0.0011376,0.000229252,2.06348e-07,0,0.0004096,6.56186e-05,0.000202221,6.31424e-05,0.780985,0.216906
11201,0,0,4.12862e-07,2.06431e-07,0,0,0.00113062,0.000232854,2.06431e-07,0,0.000408527,6.68837e-05,0.000199619,6.11036e-05,0.778984,0.218916
11202,0,0,4.12777e-07,2.06389e-07,0,0,0.00112564,0.000229711,2.06389e-07,0,0.000405966,6.87274e-05,0.000200403,6.17102e-05,0.777035,0.220872
11203,0,0,4.12823e-07,2.06411e-07,0,0,0.00111916,0.000231594,2.06411e-07,0,0.000407456,6.99735e-05,0.000200426,6.31619e-05,0.775056,0.222851
11204,0,0,2.06429e-07,2.06429e-07,0,0,0.0011269,0.000239252,2.06429e-07,0,0.000408317,6.93603e-05,0.00020003,6.27545e-05,0.772957,0.224936
11205,0,0,2.06425e-07,2.06425e-07,0,0,0.00112646,0.000246265,2.06425e-07,0,0.000404387,7.16296e-05,0.000197549,6.41983e-05,0.770872,0.227017
11206,0,0,0,2.06475e-07,0,0,0.00112199,0.000247357,2.06475e-07,0,0.000405311,7.0821e-05,0.000196977,6.29749e-05,0.768932,0.228962
11207,0,0,0,2.06331e-07,0,0,0.0011115,0.00025193,2.06331e-07,0,0.000398837,6.80892e-05,0.000193332,6.33435e-05,0.766877,0.231036
11208,0,0,0,2.06487e-07,0,0,0.00109933,0.000256869,2.06487e-07,0,0.000395009,6.81406e-05,0.000189761,6.21524e-05,0.764852,0.233077
11209,0,0,0,2.06363e-07,0,0,0.00109538,0.000254446,2.06363e-07,0,0.000393535,6.80998e-05,0.000192743,6.14962e-05,0.76261,0.235324
11210,0,0,0,2.06458e-07,0,0,0.00109216,0.000257659,0,0,0.000389999,6.89569e-05,0.000193451,6.31761e-05,0.76054,0.237394
11211,0,0,0,2.06482e-07,2.06482e-07,0,0.00108114,0.000257483,0,0,0.000383849,7.18556e-05,0.000192234,6.38028e-05,0.758495,0.239454
11212,0,0,0,2.06399e-07,2.06399e-07,0,0.00108153,0.000255934,0,0,0.000385759,7.26523e-05,0.000192157,6.25388e-05,0.756323,0.241626
11213,0,0,0,2.06489e-07,2.06489e-07,0,0.00107395,0.000259351,0,0,0.000387168,7.33037e-05,0.000193481,6.33922e-05,0.754142,0.243807
11214,0,0,0,2.0642e-07,2.0642e-07,0,0.00105728,0.000261534,0,0,0.000387656,7.38982e-05,0.000192589,6.21323e-05,0.752007,0.245958
11215,0,0,0,2.06412e-07,2.06412e-07,0,0.00105291,0.000265652,2.06412e-07,0,0.000386816,7.43083e-05,0.000190931,6.46069e-05,0.749811,0.248153
11216,0,0,0,2.06448e-07,2.06448e-07,0,0.00105247,0.000269414,2.06448e-07,0,0.00038936,7.57663e-05,0.000189519,6.58568e-05,0.747681,0.250276
11217,0,0,0,2.06459e-07,2.06459e-07,0,0.00104716,0.00027459,2.06459e-07,0,0.000388349,7.49445e-05,0.000193039,6.62733e-05,0.745586,0.252369
11218,0,0,0,2.06413e-07,2.06413e-07,0,0.00104342,0.000274943,0,0,0.000391772,7.55473e-05,0.00019279,6.4401e-05,0.74329,0.254667
11219,0,0,0,2.06411e-07,2.06411e-07,0,0.00104609,0.000278449,0,0,0.000386195,7.47209e-05,0.000194439,6.29554e-05,0.740988,0.256969
11220,0,0,0,4.12773e-07,2.06387e-07,0,0.00104163,0.000276764,0,0,0.000384498,7.40928e-05,0.000193178,6.52182e-05,0.738589,0.259375
11221,0,0,0,4.12759e-07,2.0638e-07,0,0.00103706,0.000277787,0,0,0.000391915,7.38839e-05,0.000191108,6.60415e-05,0.736222,0.261739
11222,0,0,0,4.12849e-07,2.06424e-07,0,0.00103997,0.000278879,0,0,0.000394271,7.49321e-05,0.000192388,6.7088e-05,0.733968,0.263984
11223,0,0,0,4.12805e-07,2.06402e-07,0,0.0010347,0.000279056,0,0,0.000389688,7.57497e-05,0.000189477,7.01768e-05,0.731657,0.266304
11224,0,0,0,4.12831e-07,2.06416e-07,0,0.00104033,0.000279693,0,0,0.000388887,7.74058e-05,0.000187219,6.83235e-05,0.729362,0.268596
11225,0,0,0,4.12794e-07,2.06397e-07,0,0.00102889,0.000283796,0,0,0.000388852,7.82245e-05,0.000186583,6.87302e-05,0.727122,0.270842
11226,0,0,0,4.1275e-07,4.1275e-07,0,0.00102218,0.000284797,0,0,0.000389636,7.86289e-05,0.000185944,6.97547e-05,0.724726,0.273243
11227,0,0,0,4.12733e-07,4.12733e-07,0,0.00101532,0.000282929,0,0,0.000386731,7.96576e-05,0.000186556,6.93392e-05,0.722281,0.275698
11228,0,0,0,4.12848e-07,4.12848e-07,0,0.00101767,0.000284246,0,0,0.000388077,8.21567e-05,0.000184543,7.08034e-05,0.720012,0.27796
11229,0,0,0,4.12796e-07,4.12796e-07,0,0.00101465,0.000284829,0,0,0.000379978,8.00824e-05,0.000179773,7.03817e-05,0.717676,0.280314
11230,0,0,0,4.12761e-07,6.19142e-07,0,0.00101519,0.000287488,0,0,0.000380566,7.82182e-05,0.000178106,6.89311e-05,0.715238,0.282752
11231,0,0,0,4.12687e-07,6.1903e-07,0,0.00101191,0.000288468,0,0,0.00037864,7.82042e-05,0.000176836,6.80934e-05,0.712845,0.285152
11232,0,0,0,4.1275e-07,6.19125e-07,0,0.00101144,0.000289544,0,0,0.000377254,8.11054e-05,0.000178308,6.87229e-05,0.710231,0.287761
11233,0,0,0,4.12606e-07,6.18908e-07,0,0.000994379,0.000290474,0,0,0.000375471,7.98392e-05,0.000175564,7.24123e-05,0.707859,0.290152
11234,0,0,0,4.12619e-07,6.18928e-07,0,0.000985127,0.000296879,0,0,0.000374658,8.16985e-05,0.0001733,7.30335e-05,0.705567,0.292447
11235,0,0,0,4.12924e-07,6.19385e-07,0,0.000976977,0.000295034,0,0,0.000371218,8.29976e-05,0.000171157,7.51521e-05,0.703188,0.294838
11236,0,0,0,4.12503e-07,6.18754e-07,0,0.00097825,0.000295765,0,0,0.000370015,8.43568e-05,0.000172426,7.5488e-05,0.70068,0.297342
11237,0,0,0,4.12836e-07,6.19255e-07,0,0.000976977,0.000296004,0,0,0.000364328,8.46315e-05,0.000171534,7.49298e-05,0.698081,0.29995
11238,0,0,0,2.06251e-07,6.18754e-07,0,0.000969587,0.000304221,0,0,0.000365684,8.66255e-05,0.000170776,7.61067e-05,0.695619,0.302407
11239,0,0,0,2.06383e-07,6.1915e-07,0,0.000964224,0.000306892,0,0,0.000363648,8.87449e-05,0.000171298,7.6981e-05,0.693147,0.304881
11240,0,0,0,2.06282e-07,6.18847e-07,0,0.000960863,0.000315612,0,0,0.000364707,8.97328e-05,0.000170596,7.73559e-05,0.69063,0.30739
11241,0,0,0,2.06393e-07,6.19179e-07,0,0.000954362,0.000318465,0,0,0.000363046,8.99874e-05,0.00016821,7.63655e-05,0.688132,0.309896
11242,0,0,0,2.06262e-07,6.18787e-07,0,0.000951488,0.000312075,0,0,0.000359515,9.15805e-05,0.000167898,7.9411e-05,0.685675,0.312363
11243,0,0,0,2.06421e-07,4.12843e-07,0,0.000946649,0.000317683,0,0,0.000363095,9.35089e-05,0.000172156,8.05044e-05,0.683193,0.314833
11244,0,0,0,2.06253e-07,4.12505e-07,0,0.000944843,0.000321754,0,0,0.000357023,9.32262e-05,0.000172015,8.33261e-05,0.680478,0.317549
11245,0,0,0,2.06343e-07,4.12686e-07,0,0.000938861,0.000322927,0,0,0.00035945,9.34734e-05,0.000170233,8.5426e-05,0.677789,0.32024
11246,0,0,0,2.06269e-07,4.12537e-07,0,0.000931096,0.000322191,0,0,0.000358495,9.55023e-05,0.000172647,8.51889e-05,0.675227,0.322807
11247,0,0,0,2.06291e-07,4.12581e-07,0,0.000927277,0.000327177,0,0,0.000357089,9.61315e-05,0.000173284,8.231e-05,0.672783,0.325253
11248,0,0,2.06321e-07,2.06321e-07,4.12642e-07,0,0.000927618,0.000329907,0,0,0.000355697,9.75897e-05,0.000171659,8.19093e-05,0.6702,0.327835
11249,0,0,2.06304e-07,2.06304e-07,4.12608e-07,0,0.000920322,0.000329467,0,0,0.000353605,9.73755e-05,0.000172058,8.08712e-05,0.667605,0.33044
11250,0,0,2.06297e-07,2.06297e-07,6.18891e-07,0,0.000918435,0.000326156,0,0,0.000351324,9.55156e-05,0.000172671,8.02496e-05,0.66496,0.333095
11251,0,0,2.06263e-07,2.06263e-07,6.18789e-07,0,0.000908589,0.000331259,0,0,0.000350854,9.50873e-05,0.000170992,8.06489e-05,0.662215,0.335847
11252,0,0,2.06279e-07,0,4.12558e-07,0,0.000906596,0.000336854,0,0,0.000346549,9.50946e-05,0.000168324,8.2099e-05,0.659647,0.338416
11253,0,0,2.06238e-07,0,4.12476e-07,0,0.000901467,0.000337818,0,0,0.000346686,9.4457e-05,0.00016829,8.27015e-05,0.656975,0.341093
11254,0,0,2.06263e-07,0,4.12526e-07,0,0.000898688,0.00034384,0,0,0.000347759,9.36434e-05,0.000168104,8.3949e-05,0.65436,0.343703
11255,0,0,2.0628e-07,0,4.12561e-07,0,0.000896494,0.000345313,0,0,0.000347995,9.53015e-05,0.000166675,8.51938e-05,0.651751,0.346311
11256,0,0,4.12517e-07,0,4.12517e-07,0,0.000898875,0.000343833,0,0,0.00034899,9.63228e-05,0.000165626,8.55973e-05,0.649065,0.348995
11257,0,0,4.12348e-07,0,4.12348e-07,0,0.000901805,0.00034864,0,0,0.000346372,9.99944e-05,0.000162877,8.86548e-05,0.646526,0.351525
11258,0,0,4.12604e-07,0,4.12604e-07,0,0.000899889,0.00034865,0,0,0.000344937,0.000101088,0.000161741,8.91224e-05,0.643986,0.354068
11259,0,0,4.12415e-07,0,2.06208e-07,0,0.000896591,0.00035179,0,0,0.000344367,0.000101867,0.000161254,9.07313e-05,0.641182,0.356871
11260,0,0,4.12587e-07,0,4.12587e-07,0,0.000901296,0.000352762,0,0,0.000336258,0.000103559,0.000163797,9.03565e-05,0.638559,0.359492
11261,0,0,4.12474e-07,0,4.12474e-07,0,0.000901668,0.000354109,0,0,0.000333279,0.000101881,0.000163752,9.07443e-05,0.635913,0.362141
11262,0,0,6.18524e-07,0,4.12349e-07,0,0.000892736,0.000354414,0,0,0.000332353,0.000101644,0.00016061,9.40156e-05,0.633093,0.36497
11263,0,0,6.18978e-07,0,4.12652e-07,0,0.00089236,0.000362309,0,0,0.00032517,0.000100274,0.000163617,9.53227e-05,0.63043,0.36763
11264,0,0,6.18627e-07,0,4.12418e-07,2.06209e-07,0.000882574,0.000361072,0,0,0.000319212,0.00010228,0.000163524,9.62996e-05,0.627677,0.370397
11265,0,0,6.18834e-07,0,4.12556e-07,2.06278e-07,0.000881219,0.000361605,0,0,0.000321794,0.000103964,0.000159659,9.63318e-05,0.625017,0.373057
11266,0,0,6.18555e-07,0,4.1237e-07,2.06185e-07,0.000873606,0.000364741,0,0,0.000319999,0.000105154,0.000161649,0.000100206,0.622274,0.3758
11267,0,0,6.18776e-07,0,4.12518e-07,2.06259e-07,0.000872475,0.000366934,0,0,0.000319495,0.000106017,0.000161501,9.81792e-05,0.619598,0.378476
11268,0,0,6.1856e-07,0,4.12373e-07,2.06187e-07,0.000872581,0.000366393,0,0,0.000314228,0.000105567,0.000160825,0.000100413,0.616839,0.381239
11269,0,0,6.18781e-07,0,4.12521e-07,2.0626e-07,0.000865468,0.000374362,0,0,0.000311041,0.000103749,0.000159233,0.000100036,0.614184,0.383901
11270,0,0,6.18485e-07,0,4.12323e-07,2.06162e-07,0.00085722,0.000372328,0,0,0.000309861,0.000104112,0.000158538,9.91637e-05,0.611359,0.386738
11271,0,0,6.18768e-07,0,4.12512e-07,2.06256e-07,0.000849156,0.000370642,0,0,0.00030959,0.000103953,0.000156548,0.000102509,0.608486,0.38962
11272,0,0,6.18558e-07,2.06186e-07,2.06186e-07,2.06186e-07,0.000836496,0.00037299,0,0,0.000309897,0.000104124,0.000155052,0.000102474,0.605692,0.392426
11273,0,0,6.18637e-07,2.06212e-07,2.06212e-07,2.06212e-07,0.000834954,0.0003751,0,0,0.000304782,0.000103931,0.00015301,0.000101044,0.602787,0.395339
11274,0,0,6.18583e-07,2.06194e-07,2.06194e-07,2.06194e-07,0.00082952,0.000378367,0,0,0.000305992,0.000103922,0.000151347,0.000102272,0.600007,0.398121
11275,0,0,6.18608e-07,2.06203e-07,2.06203e-07,2.06203e-07,0.000827698,0.000374052,0,0,0.000306417,0.000106401,0.000148672,0.000103101,0.59726,0.400872
11276,0,0,6.18481e-07,2.0616e-07,2.0616e-07,2.0616e-07,0.000823198,0.00037851,0,0,0.000308622,0.00010844,0.000148023,0.000102462,0.594453,0.403676
11277,0,0,6.18545e-07,2.06182e-07,2.06182e-07,2.06182e-07,0.000818747,0.000380199,0,0,0.000302468,0.000108864,0.000143915,0.000102678,0.591605,0.406537
11278,0,0,8.24607e-07,2.06152e-07,2.06152e-07,2.06152e-07,0.000809146,0.000388802,0,0,0.000300363,0.000107817,0.000140389,0.000104107,0.588724,0.409424
11279,0,0,8.24782e-07,2.06196e-07,2.06196e-07,2.06196e-07,0.000804575,0.000388885,0,0,0.000296097,0.000109696,0.000140213,0.000106603,0.586018,0.412135
11280,0,0,8.24453e-07,0,2.06113e-07,2.06113e-07,0.00079972,0.000390585,0,0,0.000289589,0.00011192,0.00013892,0.000106561,0.58316,0.415002
11281,0,0,1.03097e-06,0,2.06195e-07,2.06195e-07,0.000792818,0.000388677,0,0,0.000288672,0.00011217,0.000138975,0.000109902,0.580487,0.417681
11282,0,0,1.03078e-06,0,2.06157e-07,2.06157e-07,0.000788343,0.000390873,0,0,0.000290268,0.000112768,0.000138537,0.000108026,0.577797,0.420373
11283,0,0,1.03085e-06,0,2.06171e-07,2.06171e-07,0.000775615,0.000393993,0,0,0.000291732,0.000112363,0.000140196,0.000107415,0.575022,0.423155
11284,0,0,1.0307e-06,0,2.0614e-07,2.0614e-07,0.000777355,0.000397232,0,0,0.000286123,0.00011482,0.000139969,0.000107605,0.572228,0.425947
11285,0,0,1.03071e-06,0,2.06143e-07,2.06143e-07,0.00076417,0.00039971,0,0,0.000283652,0.000113791,0.000141414,0.000107813,0.569379,0.428809
11286,0,0,8.24554e-07,0,2.06138e-07,2.06138e-07,0.000761269,0.000401145,0,0,0.000281585,0.000113788,0.000137288,0.000109047,0.566593,0.431601
11287,0,0,6.18348e-07,0,2.06116e-07,2.06116e-07,0.000750056,0.000403781,0,0,0.000278669,0.000117074,0.000139334,0.000107799,0.563729,0.434473
11288,0,0,6.18545e-07,0,2.06182e-07,2.06182e-07,0.000750089,0.000407621,0,0,0.000280819,0.000119791,0.000139791,0.000107833,0.560953,0.43724
11289,0,0,6.18283e-07,0,2.06094e-07,2.06094e-07,0.000742764,0.000412395,0,0,0.00027967,0.000119535,0.000139938,0.000108406,0.558082,0.440114
11290,0,0,6.18511e-07,0,2.0617e-07,2.0617e-07,0.000731904,0.000409042,0,0,0.000281216,0.00012061,0.000140608,0.000107415,0.555314,0.442894
11291,0,0,6.18204e-07,0,2.06068e-07,2.06068e-07,0.000724741,0.000406778,0,0,0.000279634,0.000123023,0.000140332,0.000107361,0.552452,0.445766
11292,0,0,6.18424e-07,0,2.06141e-07,2.06141e-07,0.000722526,0.00041084,0,0,0.000280971,0.000126365,0.000140382,0.000106575,0.549615,0.448596
11293,0,0,8.2445e-07,0,2.06113e-07,2.06113e-07,0.000719951,0.000409752,0,0,0.000274748,0.000129026,0.00013995,0.000109034,0.546796,0.45142
11294,0,0,8.24416e-07,0,2.06104e-07,2.06104e-07,0.000717654,0.000412002,0,0,0.000274325,0.000128815,0.000139945,0.000109441,0.54393,0.454287
11295,0,0,8.24253e-07,0,2.06063e-07,2.06063e-07,0.000716894,0.000417897,0,0,0.000268088,0.000129202,0.000139917,0.000110862,0.540975,0.457241
11296,0,0,8.24614e-07,0,2.06153e-07,2.06153e-07,0.000713703,0.000423027,0,0,0.000267793,0.000130289,0.00013668,0.000110911,0.538148,0.460069
11297,0,0,8.24269e-07,0,2.06067e-07,2.06067e-07,0.000706192,0.000423674,0,0,0.000265208,0.000130234,0.00013621,0.000113543,0.535274,0.462949
11298,0,0,8.24315e-07,0,2.06079e-07,2.06079e-07,0.000698813,0.000424316,0,0,0.000262544,0.000133745,0.000133745,0.00011458,0.532577,0.465654
11299,0,0,8.2431e-07,0,2.06077e-07,2.06077e-07,0.000695923,0.000424107,0,0,0.000262337,0.000134362,0.000133126,0.000115197,0.52976,0.468474
11300,0,0,8.24444e-07,0,2.06111e-07,2.06111e-07,0.000693357,0.000428505,0,0,0.000260112,0.000133148,0.000130468,0.000117071,0.52689,0.471346
11301,0,0,6.18077e-07,0,2.06026e-07,4.12052e-07,0.000689774,0.000427916,0,0,0.000258768,0.000132475,0.000131856,0.000115993,0.524079,0.474163
11302,0,0,6.18498e-07,0,2.06166e-07,4.12332e-07,0.000684265,0.000430062,0,0,0.000255027,0.000135245,0.000133389,0.000120607,0.521205,0.477035
11303,0,0,6.17944e-07,0,2.05981e-07,4.11963e-07,0.000682622,0.000428853,0,0,0.000252121,0.000138831,0.000131622,0.000122147,0.518265,0.479978
11304,0,0,6.18499e-07,0,2.06166e-07,4.12333e-07,0.000679524,0.000431094,0,0,0.00025276,0.000140812,0.000130503,0.000124524,0.515505,0.482735
11305,0,0,6.17925e-07,0,2.05975e-07,4.1195e-07,0.000681778,0.000426574,0,0,0.000253143,0.000143977,0.000127499,0.000126263,0.512659,0.48558
11306,0,0,6.18301e-07,0,2.061e-07,4.122e-07,0.000679925,0.000430543,0,0,0.00025577,0.000144064,0.000126339,0.000125103,0.509983,0.488254
11307,0,0,8.24263e-07,0,2.06066e-07,4.12132e-07,0.000675896,0.000434387,0,0,0.000260055,0.000143628,0.000124258,0.000128173,0.50707,0.491163
11308,0,0,8.24288e-07,0,2.06072e-07,4.12144e-07,0.000666231,0.000438521,0,0,0.000257384,0.000146517,0.000124055,0.000127765,0.504304,0.493934
11309,0,0,8.24166e-07,0,2.06042e-07,4.12083e-07,0.000666751,0.000442989,0,0,0.000254667,0.000146908,0.000122183,0.000125891,0.501478,0.496762
11310,0,0,8.2389e-07,0,0,6.17918e-07,0.000661996,0.000449432,0,0,0.000252316,0.000146035,0.000120288,0.000126467,0.498674,0.499568
11311,0,0,8.24231e-07,0,0,6.18173e-07,0.000655676,0.000446115,0,0,0.000250772,0.000145889,0.000124253,0.000126932,0.495872,0.502377
11312,0,0,1.02999e-06,0,0,4.11997e-07,0.000647866,0.000444957,0,0,0.000249052,0.000146053,0.000122363,0.000127307,0.493009,0.505252
11313,0,0,1.23619e-06,0,0,2.06031e-07,0.00064632,0.000441319,0,0,0.000250328,0.00014587,0.000121558,0.000127327,0.490166,0.5081
11314,0,0,1.02995e-06,0,0,2.05989e-07,0.00064557,0.000441228,0,0,0.000247187,0.000145634,0.000121534,0.000126683,0.487355,0.510916
11315,0,0,1.03047e-06,0,0,2.06094e-07,0.000639097,0.000445369,0,0,0.00024484,0.000150036,0.00012242,0.00012716,0.484582,0.513688
11316,0,0,1.02984e-06,0,0,2.05969e-07,0.000631912,0.000446952,0,0,0.000242013,0.000148503,0.000120904,0.000130996,0.481702,0.516575
11317,0,0,1.03028e-06,0,0,2.06056e-07,0.000636301,0.000445905,0,0,0.00024191,0.000148978,0.000117658,0.000131464,0.478779,0.519497
11318,0,0,1.02992e-06,2.05983e-07,2.05983e-07,2.05983e-07,0.000637723,0.000448013,0,0,0.000239558,0.000150368,0.000118028,0.000132447,0.47613,0.522142
11319,0,0,1.02988e-06,2.05976e-07,2.05976e-07,2.05976e-07,0.000631522,0.000449439,0,0,0.000238932,0.000152216,0.000117818,0.000133266,0.473305,0.52497
11320,0,0,1.03013e-06,2.06026e-07,2.06026e-07,0,0.000633942,0.000447489,0,0,0.000237548,0.000151017,0.000116611,0.000134535,0.47054,0.527737
11321,0,0,1.0301e-06,2.06021e-07,2.06021e-07,0,0.000623419,0.000456954,0,0,0.000233216,0.000155134,0.00011393,0.000134738,0.467585,0.530696
11322,0,0,1.02993e-06,2.05987e-07,2.05987e-07,0,0.000617342,0.00045935,0,0,0.000230705,0.000157374,0.000115971,0.000136569,0.464905,0.533376
11323,0,0,8.23912e-07,2.05978e-07,2.05978e-07,0,0.000614227,0.000456447,0,0,0.00022843,0.000157573,0.000113906,0.000138005,0.462156,0.536134
11324,0,0,8.24121e-07,2.0603e-07,0,0,0.000609438,0.000463156,0,0,0.000229518,0.000158231,0.000114141,0.000136392,0.459403,0.538885
11325,0,0,4.11885e-07,2.05942e-07,0,0,0.000603411,0.000468931,0,0,0.000229832,0.000159399,0.000112651,0.000133039,0.456521,0.541771
11326,0,0,4.12043e-07,4.12043e-07,0,0,0.000593753,0.000470347,0,0,0.000230538,0.000158018,0.000113106,0.00013412,0.453729,0.544571
11327,0,0,4.11877e-07,4.11877e-07,0,2.05939e-07,0.00059228,0.000467481,0,0,0.000230033,0.000158985,0.000114296,0.000133242,0.45092,0.547382
11328,0,0,4.121e-07,4.121e-07,0,2.0605e-07,0.000587655,0.000467528,0,0,0.000229128,0.000161131,0.000112709,0.000132902,0.448154,0.550154
11329,0,0,4.11884e-07,4.11884e-07,0,2.05942e-07,0.000580139,0.000469342,0,0,0.000227566,0.000163724,0.000110385,0.000130979,0.445549,0.552768
11330,0,0,4.11923e-07,4.11923e-07,0,2.05961e-07,0.000579988,0.000474535,0,0,0.00022594,0.000164357,0.000111013,0.00012955,0.442764,0.55555
11331,0,0,4.11963e-07,4.11963e-07,0,2.05981e-07,0.000573864,0.000475611,0,0,0.000223078,0.000164579,0.000112466,0.00013121,0.439905,0.558414
11332,0,0,4.11932e-07,4.11932e-07,0,2.05966e-07,0.000567231,0.000475164,0,0,0.000221208,0.000162919,0.00011081,0.000133054,0.437037,0.561291
11333,0,0,4.11885e-07,2.05943e-07,0,2.05943e-07,0.000560988,0.000476757,0,0,0.000221388,0.000162077,0.000108532,0.000136334,0.434314,0.564019
11334,0,0,4.11948e-07,2.05974e-07,0,2.05974e-07,0.000556541,0.000477035,0,0,0.000219362,0.000158394,0.000107312,0.000136767,0.431576,0.566768
11335,0,0,2.05941e-07,2.05941e-07,0,2.05941e-07,0.000556247,0.000481903,0,0,0.000218092,0.000157339,0.000107089,0.000140658,0.428899,0.569439
11336,0,0,2.05965e-07,0,0,0,0.000548074,0.000486284,0,0,0.000213792,0.000158799,0.000104424,0.000138615,0.42627,0.57208
11337,0,0,4.11747e-07,0,0,0,0.000548859,0.00048895,0,0,0.000212256,0.00015914,0.000103554,0.000136082,0.423492,0.574858
11338,0,0,4.11911e-07,0,0,0,0.000548254,0.000494293,0,0,0.000214812,0.000160645,0.000107097,0.000137578,0.420884,0.577453
11339,0,0,4.11911e-07,0,0,0,0.000544341,0.000490998,0,0,0.000214606,0.000163323,0.000107097,0.000135313,0.418074,0.58027
11340,0,0,4.118e-07,0,0,0,0.000541929,0.000485924,0,0,0.000215783,0.000163073,0.000105009,0.000137953,0.415326,0.583024
11341,0,0,4.11914e-07,0,0,0,0.000541049,0.000485235,0,0,0.000215431,0.000162088,0.000105656,0.000137785,0.41259,0.585762
11342,0,0,4.11741e-07,0,0,0,0.000538146,0.000483178,0,0,0.000211223,0.000163667,0.000104376,0.000138551,0.409899,0.588462
11343,0,0,4.11876e-07,0,0,0,0.000532761,0.000486425,0,0,0.000211292,0.000163309,0.000103793,0.000141685,0.407281,0.591079
11344,0,0,4.11801e-07,0,0,0,0.000526488,0.000490867,0,0,0.000208783,0.000168015,0.00010295,0.000144954,0.404615,0.593743
11345,0,0,4.11802e-07,0,0,0,0.000525048,0.00049025,0,0,0.00020796,0.000166574,0.000103774,0.000145778,0.402007,0.596354
