generation,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv
11388,0,0,0.000344442,2.67E-06,0.000270956,4.52E-06,0.976644,0.0141336,0,0,2.05E-06,4.93E-06,0,2.26E-06,0.00170066,0.00689029
11389,0,0,0.000345281,2.46E-06,0.000274007,5.14E-06,0.976669,0.0141284,0,0,2.05E-06,5.34E-06,0,2.26E-06,0.00169683,0.00686907
11390,0,0,0.000342853,2.46E-06,0.000275925,5.13E-06,0.976672,0.0141422,0,0,2.05E-06,5.54E-06,0,2.46E-06,0.0016962,0.00685336
11391,0,0,0.000343611,2.46E-06,0.000278709,4.72E-06,0.976667,0.014153,0,0,2.05E-06,5.34E-06,0,2.46E-06,0.00168437,0.00685661
11392,0,0,0.000345154,2.46E-06,0.000281503,5.13E-06,0.976645,0.0141842,0,0,2.05E-06,4.93E-06,2.05E-07,2.05E-06,0.00167772,0.0068501
11393,0,0,0.000349189,2.46E-06,0.000280994,4.93E-06,0.97665,0.0141882,0,0,2.05E-06,5.34E-06,0,2.05E-06,0.0016796,0.00683506
11394,0,0,0.000349788,2.46E-06,0.000281226,4.93E-06,0.976621,0.0142241,0,0,1.44E-06,5.13E-06,0,1.85E-06,0.00167853,0.00682989
11395,0,0,0.000349407,2.26E-06,0.000283058,4.72E-06,0.976607,0.0142211,0,0,1.44E-06,4.72E-06,0,2.05E-06,0.00167966,0.00684455
11396,0,0,0.000355257,2.05E-06,0.000275217,4.31E-06,0.976595,0.0142359,0,0,1.44E-06,4.72E-06,0,1.85E-06,0.00168044,0.00684368
11397,0,0,0.000354805,1.85E-06,0.000277147,4.52E-06,0.976629,0.0142298,0,0,1.03E-06,4.73E-06,0,1.85E-06,0.00167315,0.00682204
11398,0,0,0.000351307,1.85E-06,0.000274927,4.72E-06,0.976596,0.0142701,0,0,8.21E-07,4.52E-06,0,2.05E-06,0.00167666,0.00681671
11399,0,0,0.000353985,2.05E-06,0.000270006,4.52E-06,0.976608,0.0142762,0,0,8.21E-07,5.13E-06,0,2.05E-06,0.00167588,0.00680086
11400,0,0,0.000350971,2.05E-06,0.000266771,3.90E-06,0.976595,0.0142923,0,0,8.21E-07,4.93E-06,0,2.05E-06,0.00168257,0.00679844
11401,0,0,0.000350072,2.26E-06,0.000264864,4.11E-06,0.976573,0.0143353,0,0,8.21E-07,4.72E-06,0,2.05E-06,0.00167213,0.00679038
11402,0,0,0.000350602,2.05E-06,0.000262489,4.11E-06,0.976584,0.0143279,0,0,1.03E-06,4.52E-06,0,2.05E-06,0.00168379,0.00677749
11403,0,0,0.000349907,2.26E-06,0.00026243,4.31E-06,0.976637,0.0143207,0,0,1.03E-06,4.93E-06,0,1.85E-06,0.00166124,0.00675481
11404,0,0,0.000343116,2.26E-06,0.000258313,4.11E-06,0.976629,0.0143522,0,0,1.03E-06,5.34E-06,0,2.05E-06,0.00166158,0.00674098
11405,0,0,0.000337592,2.26E-06,0.000260381,4.11E-06,0.976634,0.0143468,0,0,8.21E-07,5.13E-06,0,2.05E-06,0.0016625,0.00674404
11406,0,0,0.000338041,2.05E-06,0.000264518,4.72E-06,0.976616,0.0143431,0,0,8.21E-07,4.93E-06,0,1.85E-06,0.0016709,0.00675321
11407,0,0,0.00033932,2.05E-06,0.000263778,4.52E-06,0.976633,0.0143294,0,0,8.21E-07,5.13E-06,0,2.26E-06,0.00167771,0.00674185
11408,0,0,0.000338502,2.26E-06,0.000269076,4.52E-06,0.97663,0.0143424,0,0,8.22E-07,4.93E-06,2.05E-07,2.46E-06,0.0016808,0.00672361
11409,0,0,0.000338388,2.26E-06,0.000267754,4.11E-06,0.976637,0.0143517,0,0,8.21E-07,4.93E-06,2.05E-07,2.26E-06,0.00169071,0.00670021
11410,0,0,0.000336133,2.46E-06,0.000267756,4.31E-06,0.976641,0.0143564,0,0,8.21E-07,4.93E-06,2.05E-07,2.26E-06,0.0016934,0.00669001
11411,0,0,0.000335222,2.46E-06,0.000265178,4.52E-06,0.97662,0.014387,0,0,8.22E-07,5.34E-06,2.05E-07,2.46E-06,0.00168679,0.00669046
11412,0,0,0.000337185,2.67E-06,0.000264491,4.11E-06,0.976592,0.014425,0,0,8.21E-07,4.93E-06,2.05E-07,2.46E-06,0.00168449,0.0066821
11413,0,0,0.000340043,2.87E-06,0.000264067,4.31E-06,0.976583,0.0144339,0,0,8.21E-07,4.72E-06,2.05E-07,2.05E-06,0.00168646,0.00667765
11414,2.05E-07,0,0.000337967,2.87E-06,0.00026138,4.11E-06,0.9766,0.0144166,0,0,6.16E-07,4.52E-06,2.05E-07,2.05E-06,0.00167936,0.00669055
11415,2.05E-07,0,0.000336392,2.67E-06,0.000262049,4.11E-06,0.976586,0.0144318,0,0,8.21E-07,4.52E-06,4.11E-07,1.85E-06,0.00167703,0.00669191
11416,2.05E-07,0,0.000341004,2.67E-06,0.000259294,4.31E-06,0.976576,0.0144445,0,0,6.16E-07,4.52E-06,2.05E-07,1.64E-06,0.00167628,0.00668828
11417,2.05E-07,0,0.000339567,2.67E-06,0.000262122,4.52E-06,0.976575,0.0144409,0,0,8.22E-07,4.31E-06,2.05E-07,1.85E-06,0.00167688,0.00669068
11418,2.05E-07,0,0.00033907,2.67E-06,0.000263333,4.52E-06,0.976578,0.014447,0,0,8.21E-07,4.10E-06,2.05E-07,2.05E-06,0.00167195,0.00668637
11419,2.05E-07,0,0.000337939,3.08E-06,0.000259874,4.11E-06,0.976556,0.0144829,0,0,8.22E-07,4.31E-06,2.05E-07,2.05E-06,0.00167511,0.00667353
11420,2.05E-07,0,0.000341128,3.90E-06,0.000259643,3.69E-06,0.976545,0.0144957,0,0,8.21E-07,4.52E-06,2.05E-07,1.85E-06,0.00167383,0.00666923
11421,2.05E-07,0,0.000342253,3.90E-06,0.000261312,3.70E-06,0.97653,0.0145083,0,0,8.22E-07,4.52E-06,2.05E-07,1.85E-06,0.00167675,0.00666591
11422,2.05E-07,0,0.000340967,4.31E-06,0.000261935,3.70E-06,0.976537,0.0145025,0,0,8.21E-07,4.52E-06,2.05E-07,2.05E-06,0.00166809,0.00667358
11423,2.05E-07,0,0.000340534,4.11E-06,0.0002592,3.90E-06,0.976505,0.0145362,0,0,8.22E-07,4.31E-06,0,2.05E-06,0.00166467,0.00667861
11424,2.05E-07,0,0.000338945,4.11E-06,0.000261138,3.70E-06,0.976539,0.0145067,0,0,6.16E-07,4.11E-06,0,2.05E-06,0.00165736,0.00668201
11425,2.05E-07,0,0.000338489,4.11E-06,0.000262494,3.90E-06,0.976553,0.0144969,0,0,4.11E-07,4.31E-06,0,2.05E-06,0.00165712,0.00667695
11426,2.05E-07,0,0.000334517,4.31E-06,0.000267367,3.90E-06,0.976526,0.0145325,0,0,4.11E-07,5.34E-06,0,2.05E-06,0.00164794,0.00667514
11427,2.05E-07,0,0.000334362,4.11E-06,0.000269461,4.11E-06,0.976541,0.0145228,0,0,4.11E-07,5.75E-06,0,1.64E-06,0.00165107,0.00666485
11428,2.05E-07,0,0.000334718,4.11E-06,0.000270855,4.31E-06,0.976498,0.01456,0,0,4.11E-07,4.93E-06,0,1.64E-06,0.0016473,0.00667341
11429,2.05E-07,0,0.000331856,3.70E-06,0.000271276,4.11E-06,0.976472,0.0146064,0,0,4.11E-07,4.93E-06,0,1.44E-06,0.0016447,0.00665929
11430,2.05E-07,0,0.000330564,3.70E-06,0.000272048,3.90E-06,0.976464,0.0146314,0,0,4.11E-07,4.72E-06,0,1.64E-06,0.00164378,0.0066431
11431,2.05E-07,0,0.000328864,4.11E-06,0.000274841,3.49E-06,0.976458,0.0146273,0,0,4.11E-07,4.93E-06,0,2.05E-06,0.00164658,0.00664876
11432,4.11E-07,0,0.000327633,4.11E-06,0.000272412,4.11E-06,0.976453,0.0146437,0,0,4.11E-07,4.72E-06,0,2.05E-06,0.00163447,0.00665305
11433,4.11E-07,0,0.000328037,4.11E-06,0.000273193,4.11E-06,0.976425,0.0146826,0,0,4.11E-07,4.93E-06,0,2.05E-06,0.00162868,0.00664681
11434,4.11E-07,0,0.000328089,3.90E-06,0.000273887,4.11E-06,0.976415,0.0147036,0,0,4.11E-07,4.72E-06,0,2.05E-06,0.00163223,0.00663118
11435,4.11E-07,0,0.000329019,3.70E-06,0.000271512,3.08E-06,0.976422,0.0147179,0,0,4.11E-07,5.13E-06,0,2.26E-06,0.00162517,0.00661919
11436,6.16E-07,0,0.000328071,3.70E-06,0.000274898,2.67E-06,0.976424,0.0147238,0,0,4.11E-07,4.52E-06,0,2.46E-06,0.00162886,0.00660618
11437,4.11E-07,0,0.000328419,4.11E-06,0.000276661,2.46E-06,0.976375,0.014769,0,0,4.11E-07,4.52E-06,0,3.08E-06,0.00163244,0.00660371
11438,4.11E-07,0,0.00032973,4.52E-06,0.000276144,2.46E-06,0.976382,0.0147753,0,0,4.11E-07,4.52E-06,0,3.08E-06,0.00162401,0.00659748
11439,4.11E-07,0,0.000331482,4.52E-06,0.00027377,2.26E-06,0.976397,0.0147596,0,0,4.11E-07,4.52E-06,0,3.08E-06,0.00162619,0.00659636
11440,4.11E-07,0,0.000334905,4.31E-06,0.000271251,2.05E-06,0.976394,0.0147675,0,0,4.11E-07,4.31E-06,0,3.08E-06,0.00162175,0.00659585
11441,4.11E-07,0,0.000337195,4.11E-06,0.000271686,2.67E-06,0.976433,0.0147491,0,0,4.11E-07,3.90E-06,0,2.87E-06,0.0016143,0.00658084
11442,4.11E-07,0,0.000335568,3.90E-06,0.000272315,2.67E-06,0.976405,0.0147878,0,0,4.11E-07,3.70E-06,2.05E-07,3.08E-06,0.00160863,0.00657664
11443,4.11E-07,0,0.000340901,3.90E-06,0.000273337,2.67E-06,0.976398,0.0147883,0,0,4.11E-07,3.90E-06,2.05E-07,3.08E-06,0.00160757,0.00657774
11444,4.11E-07,0,0.0003392,3.90E-06,0.000273085,3.49E-06,0.97638,0.0147827,0,0,2.05E-07,4.11E-06,2.05E-07,3.08E-06,0.00160709,0.00660269
11445,4.11E-07,0,0.000343962,3.70E-06,0.000271268,3.70E-06,0.97639,0.0147932,0,0,2.05E-07,4.31E-06,2.05E-07,3.08E-06,0.00159701,0.00658887
11446,4.11E-07,0,0.000345445,3.70E-06,0.000275001,3.90E-06,0.976364,0.0148061,0,0,2.05E-07,4.72E-06,2.05E-07,2.88E-06,0.00159229,0.00660105
11447,4.11E-07,0,0.000342039,3.70E-06,0.000274904,4.52E-06,0.976353,0.0148089,0,0,2.05E-07,4.72E-06,2.05E-07,3.08E-06,0.00159215,0.00661187
11448,4.11E-07,0,0.00034136,3.90E-06,0.000274813,4.31E-06,0.976345,0.0148231,0,0,2.05E-07,4.93E-06,2.05E-07,3.08E-06,0.00159548,0.00660312
11449,4.11E-07,0,0.000342939,4.11E-06,0.000277432,3.70E-06,0.976325,0.0148355,0,0,2.05E-07,5.13E-06,2.05E-07,3.29E-06,0.00159148,0.00661051
11450,4.11E-07,0,0.000337571,4.11E-06,0.000275971,3.70E-06,0.976329,0.0148398,0,0,2.05E-07,4.72E-06,2.05E-07,3.08E-06,0.00159751,0.00660358
11451,4.11E-07,0,0.000337232,4.52E-06,0.000276234,3.29E-06,0.97634,0.0148366,0,0,2.05E-07,4.11E-06,2.05E-07,2.46E-06,0.00159312,0.00660128
11452,4.11E-07,0,0.000337147,4.72E-06,0.000276986,3.70E-06,0.97632,0.014871,0,0,2.05E-07,4.11E-06,2.05E-07,2.26E-06,0.00159416,0.00658463
11453,4.11E-07,0,0.000339603,4.52E-06,0.000272873,4.11E-06,0.976334,0.014876,0,0,2.05E-07,4.52E-06,4.11E-07,2.26E-06,0.00159002,0.00657154
11454,2.05E-07,0,0.000341592,4.52E-06,0.000274629,4.72E-06,0.976356,0.0148655,0,0,4.11E-07,4.31E-06,4.11E-07,2.46E-06,0.00158287,0.00656193
11455,2.05E-07,0,0.000349996,5.54E-06,0.00027507,4.93E-06,0.976311,0.0149137,0,0,4.11E-07,4.31E-06,4.11E-07,2.46E-06,0.00157898,0.00655282
11456,2.05E-07,0,0.000345033,5.96E-06,0.000278491,5.34E-06,0.976301,0.014927,0,0,4.11E-07,4.72E-06,4.11E-07,2.67E-06,0.00157504,0.00655379
11457,2.05E-07,0,0.000337561,5.95E-06,0.000281301,5.13E-06,0.976289,0.0149322,0,0,4.11E-07,4.31E-06,4.11E-07,2.26E-06,0.00157426,0.00656664
11458,2.05E-07,0,0.000341967,5.55E-06,0.000278503,5.34E-06,0.976286,0.0149418,0,0,4.11E-07,4.72E-06,4.11E-07,2.05E-06,0.00157428,0.00655858
11459,2.05E-07,0,0.00034124,4.93E-06,0.000278413,5.13E-06,0.976291,0.0149507,0,0,4.11E-07,4.93E-06,4.11E-07,2.05E-06,0.001567,0.00655358
11460,2.05E-07,0,0.000340071,4.72E-06,0.000273125,5.13E-06,0.976265,0.0149662,0,0,4.11E-07,5.54E-06,4.11E-07,2.05E-06,0.00157263,0.00656486
11461,2.05E-07,0,0.000341673,4.31E-06,0.000269396,5.13E-06,0.976232,0.0149895,0,0,6.16E-07,5.34E-06,4.11E-07,2.05E-06,0.00157839,0.00657125
11462,2.05E-07,0,0.000342609,4.52E-06,0.000269075,5.14E-06,0.97624,0.0150021,0,0,6.16E-07,5.14E-06,4.11E-07,2.26E-06,0.00156721,0.00656071
11463,2.05E-07,0,0.000343962,4.72E-06,0.000265107,4.93E-06,0.976259,0.0149996,0,0,8.21E-07,5.75E-06,4.11E-07,1.85E-06,0.00156765,0.00654637
11464,2.05E-07,0,0.000345383,4.31E-06,0.000268586,4.52E-06,0.976213,0.0150373,0,0,1.03E-06,5.34E-06,4.11E-07,2.05E-06,0.00156141,0.00655653
11465,2.05E-07,0,0.000346405,3.90E-06,0.000268787,4.93E-06,0.976282,0.0150022,0,0,1.03E-06,5.13E-06,4.11E-07,2.26E-06,0.00155646,0.00652646
11466,2.05E-07,0,0.000347315,4.52E-06,0.000274401,5.13E-06,0.976258,0.0150185,0,0,1.03E-06,5.34E-06,4.11E-07,2.26E-06,0.00155747,0.00652504
11467,2.05E-07,0,0.000346142,4.31E-06,0.000270796,4.72E-06,0.976246,0.0150685,0,0,1.23E-06,5.54E-06,4.11E-07,2.26E-06,0.00155086,0.00649909
11468,2.05E-07,0,0.000344444,4.11E-06,0.000275021,4.52E-06,0.976252,0.0150695,0,0,1.03E-06,5.34E-06,4.11E-07,2.67E-06,0.0015423,0.00649843
11469,2.05E-07,0,0.00034139,4.52E-06,0.000272619,4.72E-06,0.97625,0.0150883,0,0,1.03E-06,4.93E-06,4.11E-07,2.67E-06,0.00153779,0.00649154
11470,2.05E-07,0,0.000340151,4.52E-06,0.000274626,4.52E-06,0.976233,0.0151003,0,0,1.03E-06,4.93E-06,4.11E-07,2.67E-06,0.00154239,0.00649141
11471,2.05E-07,0,0.000341595,4.31E-06,0.000272208,3.90E-06,0.976226,0.0151195,0,0,1.23E-06,4.52E-06,6.16E-07,2.67E-06,0.00154067,0.00648291
11472,2.05E-07,0,0.000345682,4.11E-06,0.000270918,3.90E-06,0.976259,0.0151108,0,0,1.03E-06,4.72E-06,4.11E-07,2.67E-06,0.00154458,0.00645212
11473,2.05E-07,0,0.000343107,4.11E-06,0.0002735,4.11E-06,0.97628,0.0151193,0,0,1.03E-06,4.72E-06,4.11E-07,2.67E-06,0.00154039,0.00642685
11474,2.05E-07,0,0.000343906,3.90E-06,0.000274714,4.52E-06,0.97628,0.0151105,0,0,1.03E-06,5.13E-06,4.11E-07,2.46E-06,0.00155117,0.00642211
11475,2.05E-07,0,0.000343335,3.70E-06,0.000279883,4.72E-06,0.976236,0.0151305,0,0,1.03E-06,4.93E-06,4.11E-07,2.46E-06,0.00155507,0.00643773
11476,2.05E-07,0,0.000343587,3.70E-06,0.000281154,4.31E-06,0.976245,0.0151332,0,0,1.23E-06,5.34E-06,6.16E-07,2.46E-06,0.00155466,0.00642464
11477,2.05E-07,0,0.000344715,3.70E-06,0.000278811,4.52E-06,0.976235,0.0151537,0,0,1.03E-06,4.93E-06,6.16E-07,2.05E-06,0.00156487,0.00640628
11478,2.05E-07,0,0.000348109,3.49E-06,0.000276023,4.31E-06,0.976216,0.0151775,0,0,1.03E-06,4.31E-06,8.21E-07,2.05E-06,0.00156331,0.00640315
11479,2.05E-07,0,0.000349085,3.08E-06,0.000273313,4.93E-06,0.976237,0.0151766,0,0,1.03E-06,3.49E-06,8.21E-07,1.85E-06,0.00155712,0.00639134
11480,0,0,0.000349135,3.08E-06,0.000274379,4.72E-06,0.976183,0.0152217,0,0,1.03E-06,3.90E-06,6.16E-07,1.85E-06,0.00155591,0.00640046
11481,0,0,0.00034633,3.70E-06,0.000274888,4.52E-06,0.976206,0.0151925,0,0,1.03E-06,4.11E-06,8.21E-07,2.05E-06,0.00156269,0.00640104
11482,0,0,0.000346463,3.70E-06,0.00027561,4.11E-06,0.976217,0.0152084,0,0,1.03E-06,4.11E-06,8.21E-07,1.64E-06,0.00155775,0.00637927
11483,0,0,0.000349866,3.49E-06,0.000276362,4.11E-06,0.976184,0.0152379,0,0,1.03E-06,4.52E-06,8.21E-07,1.64E-06,0.00155551,0.00638054
11484,0,0,0.000352312,3.28E-06,0.000274499,4.31E-06,0.976166,0.0152478,0,0,4.11E-07,4.52E-06,8.21E-07,1.64E-06,0.00155789,0.00638637
11485,0,0,0.000351861,3.08E-06,0.000273601,4.52E-06,0.97618,0.0152496,0,0,4.11E-07,4.52E-06,8.22E-07,1.85E-06,0.00156273,0.00636678
11486,0,0,0.000350443,3.28E-06,0.000270787,4.31E-06,0.976142,0.0152998,0,0,4.11E-07,4.31E-06,6.16E-07,2.05E-06,0.00156129,0.00636094
11487,0,0,0.000353698,3.90E-06,0.000272155,4.31E-06,0.976134,0.0153025,0,0,4.11E-07,4.31E-06,6.16E-07,1.85E-06,0.00156432,0.00635794
11488,0,0,0.000350863,3.70E-06,0.000269563,4.11E-06,0.976161,0.015299,0,0,4.11E-07,4.31E-06,6.16E-07,2.05E-06,0.00155681,0.00634736
11489,2.05E-07,0,0.000352093,3.70E-06,0.000269924,3.90E-06,0.976132,0.015321,0,0,4.11E-07,4.11E-06,4.11E-07,2.26E-06,0.00155669,0.0063537
11490,2.05E-07,0,0.000348155,3.90E-06,0.000270354,4.11E-06,0.976157,0.0153172,0,0,4.11E-07,4.11E-06,4.11E-07,2.46E-06,0.00154494,0.00634643
11491,2.05E-07,0,0.000348384,4.11E-06,0.000275256,3.90E-06,0.976133,0.0153389,0,0,4.11E-07,4.31E-06,4.11E-07,2.26E-06,0.00154451,0.00634465
11492,2.05E-07,0,0.000349011,4.11E-06,0.000279004,3.49E-06,0.976129,0.0153483,0,0,4.11E-07,4.52E-06,4.11E-07,2.46E-06,0.00154817,0.00633107
11493,2.05E-07,0,0.00034777,4.31E-06,0.000279366,3.49E-06,0.976119,0.0153502,0,0,4.11E-07,4.31E-06,4.11E-07,2.47E-06,0.0015626,0.00632518
11494,2.05E-07,0,0.00034932,4.52E-06,0.000279538,3.49E-06,0.976161,0.0153101,0,0,4.10E-07,4.52E-06,4.10E-07,2.46E-06,0.00156209,0.00632182
11495,2.05E-07,0,0.000345613,4.52E-06,0.0002776,3.29E-06,0.976146,0.0153428,0,0,2.05E-07,4.73E-06,4.11E-07,2.26E-06,0.00156039,0.00631185
11496,0,0,0.000345465,4.52E-06,0.00027239,3.28E-06,0.976163,0.0153671,0,0,4.11E-07,4.52E-06,4.11E-07,2.46E-06,0.00155223,0.00628406
11497,0,0,0.000352052,4.72E-06,0.00027359,3.49E-06,0.976158,0.015388,0,0,4.11E-07,4.93E-06,4.11E-07,2.67E-06,0.00154623,0.00626504
11498,0,0,0.000352499,4.72E-06,0.000272021,3.28E-06,0.97616,0.0153892,0,0,4.11E-07,4.72E-06,4.11E-07,2.46E-06,0.00154385,0.00626634
11499,0,0,0.000350633,4.31E-06,0.000273399,3.49E-06,0.976148,0.015412,0,0,4.11E-07,4.72E-06,4.11E-07,2.26E-06,0.001542,0.00625819
11500,0,0,0.000356148,4.11E-06,0.000269318,3.69E-06,0.976164,0.0154045,0,0,4.11E-07,4.93E-06,4.11E-07,1.85E-06,0.00154016,0.00625015
11501,0,0,0.000356236,4.52E-06,0.000271183,3.90E-06,0.976164,0.0153943,0,0,4.11E-07,4.93E-06,4.11E-07,1.64E-06,0.001548,0.00625035
11502,0,0,0.000356415,4.72E-06,0.000270186,3.90E-06,0.976107,0.0154256,0,0,4.11E-07,4.72E-06,4.11E-07,1.85E-06,0.00155008,0.00627505
11503,0,0,0.000351108,4.93E-06,0.00027329,3.70E-06,0.976118,0.0154223,0,0,4.11E-07,4.52E-06,4.11E-07,2.05E-06,0.00154529,0.00627396
11504,0,0,0.000352188,4.93E-06,0.000272715,4.11E-06,0.976155,0.0154145,0,0,4.11E-07,4.11E-06,4.11E-07,2.05E-06,0.00154326,0.00624677
11505,0,0,0.000349087,4.52E-06,0.000271672,3.90E-06,0.976128,0.0154537,0,0,4.11E-07,4.11E-06,6.16E-07,2.46E-06,0.00154399,0.00623737
11506,0,0,0.000349166,4.11E-06,0.000276252,4.11E-06,0.976105,0.0154584,0,0,2.05E-07,4.31E-06,6.16E-07,2.67E-06,0.00155132,0.0062437
11507,0,0,0.000344923,4.11E-06,0.000272859,4.52E-06,0.976075,0.0154832,0,0,2.05E-07,4.31E-06,6.16E-07,2.67E-06,0.00155257,0.00625482
11508,0,0,0.000346948,4.11E-06,0.000275052,4.93E-06,0.976022,0.015519,0,0,2.05E-07,4.52E-06,6.16E-07,2.67E-06,0.00155397,0.00626561
11509,0,0,0.000350411,4.52E-06,0.000277947,5.13E-06,0.975997,0.0155554,0,0,2.05E-07,4.72E-06,6.16E-07,2.67E-06,0.0015439,0.0062571
11510,0,0,0.000353138,4.52E-06,0.000278155,5.34E-06,0.975981,0.0155592,0,0,2.05E-07,4.93E-06,6.16E-07,2.88E-06,0.00154608,0.00626383
11511,0,0,0.000351683,4.31E-06,0.000274284,5.95E-06,0.975995,0.0155517,0,0,2.05E-07,4.93E-06,4.11E-07,2.67E-06,0.00155085,0.00625762
11512,0,0,0.000347179,5.34E-06,0.000275689,5.75E-06,0.975971,0.015598,0,0,2.05E-07,4.72E-06,6.16E-07,2.05E-06,0.00155265,0.0062367
11513,0,0,0.000348728,5.13E-06,0.000276273,5.75E-06,0.975961,0.0156125,0,0,2.05E-07,4.52E-06,6.16E-07,1.85E-06,0.00155481,0.00622846
11514,0,0,0.000348327,4.93E-06,0.000272908,5.55E-06,0.975938,0.0156277,0,0,2.06E-07,4.32E-06,6.17E-07,1.85E-06,0.00156121,0.00623434
11515,0,0,0.000354532,5.13E-06,0.00027098,6.36E-06,0.975933,0.0156382,0,0,2.05E-07,4.72E-06,6.16E-07,1.85E-06,0.00155957,0.00622432
11516,0,0,0.000350189,4.93E-06,0.000268239,6.37E-06,0.975932,0.0156406,0,0,2.05E-07,4.93E-06,4.11E-07,1.85E-06,0.00156363,0.006227
11517,0,0,0.00035088,4.93E-06,0.000263212,6.78E-06,0.975923,0.0156545,0,0,2.05E-07,5.54E-06,4.11E-07,1.44E-06,0.00156839,0.00622099
11518,0,0,0.000354438,5.13E-06,0.000264699,5.96E-06,0.975878,0.0156809,0,0,2.05E-07,6.37E-06,4.11E-07,1.64E-06,0.0015847,0.00621785
11519,0,0,0.000356199,5.13E-06,0.000265455,5.75E-06,0.975894,0.0156695,0,0,2.05E-07,6.77E-06,4.11E-07,1.64E-06,0.00157898,0.00621593
11520,0,0,0.0003579,5.54E-06,0.000266731,5.75E-06,0.975829,0.0157102,0,0,2.05E-07,6.57E-06,4.11E-07,1.44E-06,0.00159197,0.00622454
11521,0,0,0.000358778,5.75E-06,0.000269237,4.93E-06,0.97581,0.0157162,0,0,4.11E-07,6.78E-06,2.05E-07,1.23E-06,0.00160474,0.00622182
11522,0,0,0.000352139,5.54E-06,0.00027165,4.93E-06,0.975802,0.0157403,0,0,4.11E-07,6.16E-06,4.11E-07,1.44E-06,0.00160444,0.00621079
11523,0,0,0.000351587,5.34E-06,0.000268209,4.52E-06,0.9758,0.0157419,0,0,4.11E-07,5.75E-06,4.11E-07,1.03E-06,0.00160555,0.00621521
11524,0,0,0.000348804,5.34E-06,0.000273049,4.52E-06,0.975791,0.0157779,0,0,4.11E-07,5.75E-06,4.11E-07,1.44E-06,0.00159395,0.00619779
11525,0,0,0.000349156,4.93E-06,0.000271315,4.93E-06,0.97581,0.0157445,0,0,6.16E-07,5.34E-06,4.11E-07,1.44E-06,0.00160078,0.00620697
11526,0,0,0.000350175,4.72E-06,0.000270123,5.13E-06,0.975814,0.0157529,0,0,6.16E-07,5.13E-06,4.11E-07,1.44E-06,0.00160432,0.00619087
11527,0,0,0.000348803,4.72E-06,0.000270127,5.14E-06,0.975805,0.0157532,0,0,4.11E-07,5.14E-06,4.11E-07,1.64E-06,0.00160803,0.00619732
11528,0,0,0.00035152,4.72E-06,0.000270827,5.13E-06,0.975785,0.0157737,0,0,6.16E-07,4.93E-06,6.16E-07,2.05E-06,0.0016071,0.00619411
11529,0,0,0.000354514,4.72E-06,0.000269685,4.93E-06,0.975785,0.0157695,0,0,6.16E-07,4.93E-06,6.16E-07,1.64E-06,0.00161257,0.00619146
11530,0,0,0.000353587,3.90E-06,0.000272069,4.93E-06,0.975797,0.0157515,0,0,6.16E-07,5.13E-06,6.16E-07,1.23E-06,0.00161085,0.00619907
11531,0,0,0.000355267,4.11E-06,0.000272919,4.93E-06,0.975783,0.0157732,0,0,6.16E-07,4.93E-06,6.16E-07,1.44E-06,0.00160938,0.00618985
11532,0,0,0.000352262,4.11E-06,0.000271587,5.54E-06,0.975787,0.0157767,0,0,6.16E-07,4.72E-06,6.16E-07,1.44E-06,0.00160058,0.00619456
11533,0,0,0.000346878,4.31E-06,0.0002713,6.16E-06,0.975759,0.0158028,0,0,8.22E-07,4.72E-06,6.16E-07,1.44E-06,0.00159268,0.00620972
11534,0,0,0.000348607,4.31E-06,0.000269976,6.16E-06,0.975721,0.0158393,0,0,8.21E-07,5.13E-06,6.16E-07,1.23E-06,0.00159316,0.00620923
11535,0,0,0.000345265,4.31E-06,0.000268243,6.16E-06,0.975713,0.0158425,0,0,6.16E-07,5.13E-06,6.16E-07,1.23E-06,0.00160165,0.00621128
11536,0,0,0.000341577,3.90E-06,0.000268294,6.16E-06,0.975703,0.0158632,0,0,6.16E-07,5.54E-06,6.16E-07,1.23E-06,0.00160422,0.00620115
11537,0,0,0.000341884,3.49E-06,0.000267508,5.75E-06,0.975691,0.0158888,0,0,4.11E-07,5.75E-06,6.16E-07,1.23E-06,0.00159313,0.00620055
11538,0,0,0.000340283,3.08E-06,0.000267834,5.75E-06,0.975671,0.0159071,0,0,4.10E-07,6.36E-06,6.16E-07,1.85E-06,0.00159243,0.00620308
11539,0,0,0.000343862,3.49E-06,0.000269708,5.55E-06,0.975668,0.0159058,0,0,4.11E-07,5.75E-06,6.16E-07,2.05E-06,0.00159812,0.0061963
11540,0,0,0.000341632,3.90E-06,0.000271416,4.52E-06,0.975665,0.0159249,0,0,2.05E-07,4.93E-06,6.16E-07,2.26E-06,0.00158497,0.00619618
11541,0,0,0.000345489,4.31E-06,0.000273392,4.52E-06,0.975616,0.0159617,0,0,2.05E-07,5.14E-06,8.22E-07,2.26E-06,0.00158387,0.00620195
11542,0,0,0.000347097,4.72E-06,0.000272748,4.52E-06,0.975605,0.0159486,0,0,2.05E-07,4.93E-06,8.22E-07,2.05E-06,0.00158884,0.00622022
11543,0,0,0.000349686,5.13E-06,0.000277203,4.72E-06,0.975617,0.0159513,0,0,2.05E-07,4.93E-06,1.03E-06,2.05E-06,0.00158231,0.00620441
