generation,prop0,prop1,prop2,prop3,prop4,prop5,prop6,prop7,prop8,prop9,prop10,prop11,prop12,prop13,prop14,prop15
8427,2.10025e-07,0,4.83056e-06,0,8.40098e-07,0,0.00496603,1.07113e-05,1.26015e-06,0,0.00161782,1.6802e-06,0.000362712,1.26015e-06,0.990961,0.00207147
8428,1.99578e-07,0,4.98945e-06,0,1.7962e-06,0,0.00496031,1.09768e-05,1.39704e-06,0,0.00160221,1.39704e-06,0.00036383,1.39704e-06,0.990973,0.002078
8429,2.1011e-07,0,5.04265e-06,0,1.68088e-06,0,0.00496953,1.07156e-05,1.47077e-06,0,0.00160377,8.40441e-07,0.000365592,1.47077e-06,0.990965,0.00207505
8430,1.99475e-07,0,4.98688e-06,0,1.39633e-06,0,0.00496952,1.05722e-05,1.39633e-06,0,0.00160956,7.979e-07,0.000366037,1.39633e-06,0.990957,0.00207673
8431,2.10026e-07,0,5.25065e-06,0,1.26016e-06,0,0.00497762,1.00812e-05,1.26016e-06,0,0.0016088,8.40104e-07,0.000363975,1.47018e-06,0.990952,0.00207737
8432,1.99552e-07,0,5.58747e-06,0,1.19731e-06,0,0.00498841,9.97762e-06,9.97762e-07,0,0.00161139,7.9821e-07,0.000367975,1.59642e-06,0.990933,0.00207854
8433,2.10042e-07,0,5.67114e-06,0,1.05021e-06,0,0.00497947,9.87199e-06,1.05021e-06,0,0.00160094,8.40169e-07,0.000371565,1.4703e-06,0.990942,0.00208572
8434,0,0,5.18949e-06,0,9.97979e-07,0,0.00498071,9.97979e-06,1.19757e-06,0,0.00161213,7.98383e-07,0.000370849,1.39717e-06,0.990942,0.0020744
8435,0,0,5.04273e-06,0,8.40456e-07,0,0.00497487,1.02956e-05,1.26068e-06,0,0.00160863,8.40456e-07,0.000371902,1.4708e-06,0.990947,0.00207803
8436,0,0,5.18688e-06,0,7.97982e-07,0,0.00496005,9.97477e-06,1.19697e-06,0,0.00161192,7.97982e-07,0.000379241,1.39647e-06,0.990951,0.00207854
8437,0,0,5.45916e-06,0,8.39871e-07,0,0.00495944,9.86849e-06,1.25981e-06,0,0.00160835,8.39871e-07,0.000380462,1.46977e-06,0.99095,0.00208162
8438,0,0,5.98919e-06,0,9.98198e-07,0,0.00497003,9.58271e-06,1.39748e-06,0,0.0016065,7.98559e-07,0.000378317,1.59712e-06,0.990946,0.00207865
8439,0,0,5.88426e-06,0,1.05076e-06,0,0.00497451,9.66699e-06,1.47106e-06,0,0.00160913,8.40608e-07,0.000379324,1.68122e-06,0.990937,0.00207966
8440,0,0,6.98258e-06,0,9.97511e-07,0,0.00500032,8.9776e-06,1.59602e-06,0,0.00162953,9.97511e-07,0.000381648,1.79552e-06,0.99089,0.00207762
8441,0,0,7.14032e-06,0,1.05005e-06,0,0.00500452,9.0304e-06,1.47007e-06,0,0.00163366,6.30028e-07,0.000379487,1.89008e-06,0.990877,0.00208413
8442,0,0,6.58711e-06,0,9.98048e-07,0,0.00502238,9.78087e-06,1.39727e-06,0,0.00164758,5.98829e-07,0.000381254,1.9961e-06,0.990831,0.0020965
8443,0,0,6.7236e-06,0,1.05056e-06,0,0.00502652,9.66518e-06,1.26068e-06,0,0.00164287,6.30338e-07,0.000377782,2.10113e-06,0.990842,0.00208978
8444,0,0,7.3811e-06,0,1.39642e-06,0,0.00502433,1.03734e-05,9.97446e-07,0,0.00163322,7.97956e-07,0.000376037,1.99489e-06,0.99085,0.00209304
8445,0,0,7.14033e-06,0,1.26006e-06,0,0.00502532,1.07105e-05,8.40038e-07,0,0.00163534,8.40038e-07,0.000378227,2.1001e-06,0.990851,0.00208708
8446,0,0,6.9873e-06,0,9.98186e-07,0,0.0050063,1.03811e-05,7.98549e-07,0,0.00163163,5.98911e-07,0.000382505,1.99637e-06,0.99087,0.002088
8447,0,0,6.51567e-06,0,8.40731e-07,0,0.00499415,1.05091e-05,6.30548e-07,0,0.00163985,6.30548e-07,0.000381902,1.89165e-06,0.990875,0.00208817
8448,0,0,5.98402e-06,0,7.9787e-07,0,0.00499446,1.11702e-05,5.98402e-07,0,0.00165139,5.98402e-07,0.000381382,1.79521e-06,0.990859,0.00209281
8449,0,0,6.09087e-06,0,6.3009e-07,0,0.00499619,1.15516e-05,6.3009e-07,0,0.00164916,6.3009e-07,0.000381204,1.68024e-06,0.990861,0.00209148
8450,0,0,6.18737e-06,0,5.98778e-07,0,0.00500738,1.13768e-05,5.98778e-07,0,0.00165263,7.98371e-07,0.000375434,1.99593e-06,0.990858,0.00208514
8451,0,0,6.09304e-06,0,4.20209e-07,0,0.00500806,1.15558e-05,6.30314e-07,0,0.0016552,8.40419e-07,0.000375457,2.10105e-06,0.990847,0.00209222
8452,0,0,6.38171e-06,0,3.98857e-07,0,0.00499469,1.17663e-05,5.98286e-07,0,0.00166882,3.98857e-07,0.000372931,2.19371e-06,0.990844,0.00209779
8453,0,0,6.50764e-06,0,4.19848e-07,0,0.00498758,1.19657e-05,6.29772e-07,0,0.00166491,4.19848e-07,0.000372615,2.09924e-06,0.990854,0.00209924
8454,0,0,6.38888e-06,0,5.98957e-07,0,0.00498073,1.25781e-05,1.99652e-07,0,0.00165592,3.99305e-07,0.000363567,2.19618e-06,0.990863,0.00211452
8455,0,0,6.09636e-06,0,6.30658e-07,0,0.00497105,1.19825e-05,2.10219e-07,0,0.00166094,4.20438e-07,0.000363889,2.31241e-06,0.990867,0.00211502
8456,0,0,6.1815e-06,0,9.97015e-07,0,0.0049775,1.27618e-05,1.99403e-07,0,0.00166262,3.98806e-07,0.000361518,1.79463e-06,0.990856,0.00212025
8457,0,0,6.08719e-06,0,1.04952e-06,0,0.00497302,1.21744e-05,2.09903e-07,0,0.00166348,4.19806e-07,0.000361663,1.88913e-06,0.990862,0.00211771
8458,0,0,6.99158e-06,0,9.98797e-07,0,0.00497022,1.17858e-05,1.99759e-07,0,0.0016626,5.99278e-07,0.000366559,1.99759e-06,0.990848,0.00213004
8459,0,0,6.93911e-06,0,1.05138e-06,0,0.00495894,1.2196e-05,2.10276e-07,0,0.0016616,6.30828e-07,0.00036546,1.47193e-06,0.990863,0.00212884
8460,0,0,6.38083e-06,0,9.97004e-07,0,0.00495631,1.15652e-05,1.99401e-07,0,0.00165822,7.97603e-07,0.000367496,1.39581e-06,0.990862,0.00213479
8461,0,0,6.50658e-06,0,1.04945e-06,0,0.00496368,1.17538e-05,2.0989e-07,0,0.00165897,6.29669e-07,0.000366257,1.25934e-06,0.990858,0.00213185
8462,0,0,6.9881e-06,0,9.983e-07,0,0.00496035,1.15803e-05,1.9966e-07,0,0.00166876,5.9898e-07,0.000362782,1.39762e-06,0.990849,0.00213776
8463,0,0,7.14499e-06,0,1.05073e-06,0,0.00496367,1.21885e-05,2.10147e-07,0,0.00167277,4.20294e-07,0.000365235,1.26088e-06,0.990843,0.00213278
8464,0,0,6.18449e-06,0,9.97498e-07,0,0.004944,1.1571e-05,3.98999e-07,0,0.00166482,3.98999e-07,0.000363089,1.197e-06,0.99088,0.00212687
8465,0,0,5.88119e-06,0,1.05021e-06,0,0.00494419,1.09222e-05,4.20085e-07,0,0.00166333,4.20085e-07,0.000361693,1.26026e-06,0.990885,0.00212626
8466,0,0,6.18752e-06,0,1.39718e-06,0,0.00494463,1.05787e-05,3.99195e-07,0,0.00166125,3.99195e-07,0.000365662,1.39718e-06,0.990885,0.00212352
8467,0,0,6.09389e-06,0,1.26081e-06,0,0.00495875,1.00864e-05,4.20269e-07,0,0.00166489,4.20269e-07,0.000365213,1.26081e-06,0.990867,0.00212488
8468,0,0,6.38385e-06,0,1.19697e-06,0,0.0049415,1.07727e-05,5.98486e-07,0,0.0016588,3.98991e-07,0.000369665,1.39647e-06,0.990899,0.00210986
8469,0,0,6.50963e-06,0,1.25993e-06,0,0.00493766,1.07094e-05,6.29965e-07,0,0.00165975,4.19976e-07,0.000369369,1.46992e-06,0.990904,0.00210786
8470,0,0,5.99092e-06,0,1.19818e-06,0,0.00494091,1.03843e-05,5.99092e-07,0,0.00166547,7.98789e-07,0.000370638,1.39788e-06,0.990901,0.00210141
8471,0,0,6.30794e-06,0,1.26159e-06,0,0.00493807,1.07235e-05,6.30794e-07,0,0.00166004,8.41059e-07,0.00037364,1.05132e-06,0.990906,0.00210118
8472,0,0,5.78243e-06,0,1.79455e-06,0,0.00491785,1.11661e-05,7.97576e-07,0,0.00167611,9.9697e-07,0.000374661,9.9697e-07,0.990909,0.00210062
8473,0,0,5.87687e-06,0,1.88899e-06,0,0.00491852,1.1334e-05,8.39552e-07,0,0.00167617,1.04944e-06,0.00037507,8.39552e-07,0.990904,0.00210476
8474,0,0,5.39279e-06,0,2.19706e-06,0,0.00492561,1.1185e-05,7.98932e-07,0,0.00166737,7.98932e-07,0.0003735,1.1984e-06,0.990913,0.00209939
8475,0,0,5.25699e-06,0,2.31307e-06,0,0.00493063,1.13551e-05,6.30839e-07,0,0.00167067,8.41118e-07,0.000369882,1.26168e-06,0.990913,0.00209396
8476,0,0,4.38695e-06,0,2.19347e-06,0,0.00495027,1.15656e-05,5.9822e-07,0,0.00167043,9.97034e-07,0.000362721,1.19644e-06,0.990889,0.00210693
8477,0,0,4.40841e-06,0,2.30917e-06,0,0.00494099,1.15458e-05,6.29773e-07,0,0.00167415,8.39698e-07,0.00036128,1.25955e-06,0.990904,0.00209903
8478,0,0,3.99428e-06,0,1.99714e-06,0,0.00493613,1.19828e-05,3.99428e-07,0,0.001676,7.98856e-07,0.00036268,9.98569e-07,0.990911,0.0020938
8479,0,0,3.78424e-06,0,2.10235e-06,0,0.00493318,1.21937e-05,4.20471e-07,0,0.0016699,6.30706e-07,0.000361815,8.40942e-07,0.990916,0.00209941
8480,0,0,3.9879e-06,0,1.99395e-06,0,0.00491409,1.17643e-05,3.9879e-07,0,0.00166415,5.98185e-07,0.000363098,9.96975e-07,0.990931,0.00210761
8481,0,0,3.77819e-06,0,1.88909e-06,0,0.00492634,1.15445e-05,4.19799e-07,0,0.00166702,4.19799e-07,0.000366904,1.0495e-06,0.990916,0.00210508
8482,0,0,3.79504e-06,0,1.79765e-06,0,0.00493336,1.13851e-05,3.99478e-07,0,0.00166323,7.98957e-07,0.000373912,9.98696e-07,0.99091,0.00210026
8483,0,0,3.99519e-06,0,1.89246e-06,0,0.00493952,1.13547e-05,4.20546e-07,0,0.00166978,8.41092e-07,0.000374076,1.05137e-06,0.990893,0.0021042
8484,0,0,3.78884e-06,0,1.79471e-06,0,0.00495261,1.11671e-05,5.98237e-07,0,0.0016635,9.97062e-07,0.000374696,1.39589e-06,0.990879,0.00210998
8485,0,0,3.77879e-06,0,1.8894e-06,0,0.00495735,1.11264e-05,6.29799e-07,0,0.00166582,1.04966e-06,0.000373471,1.46953e-06,0.990871,0.00211276
8486,0,0,3.79395e-06,0,1.59745e-06,0,0.00494551,1.13818e-05,5.99044e-07,0,0.00165396,9.98407e-07,0.000370209,1.19809e-06,0.990902,0.00210923
8487,0,0,3.78367e-06,0,1.68163e-06,0,0.00496375,1.11408e-05,6.30611e-07,0,0.00164968,8.40815e-07,0.000369538,1.26122e-06,0.990883,0.00211465
8488,0,0,3.78973e-06,0,1.79514e-06,0,0.00495557,1.2167e-05,5.98379e-07,0,0.00165372,9.97298e-07,0.000371992,1.39622e-06,0.990892,0.00210549
8489,0,0,3.77957e-06,0,1.88979e-06,0,0.00496699,1.21786e-05,4.19953e-07,0,0.00165587,8.39905e-07,0.000373758,1.25986e-06,0.990874,0.00210879
8490,0,0,3.19525e-06,0,1.99703e-06,0,0.00494844,1.15828e-05,3.99406e-07,0,0.00165973,7.98813e-07,0.000370649,1.19822e-06,0.990907,0.00209529
8491,0,0,3.15406e-06,0,2.1027e-06,0,0.00495881,1.13546e-05,4.20541e-07,0,0.00166513,8.41082e-07,0.000370286,1.05135e-06,0.990896,0.00209072
8492,0,0,3.19131e-06,0,2.19403e-06,0,0.00493058,1.03718e-05,3.98914e-07,0,0.00165649,9.97285e-07,0.000367599,9.97285e-07,0.990922,0.00210527
8493,0,0,3.1495e-06,0,2.09967e-06,0,0.00493149,1.07083e-05,4.19933e-07,0,0.00165454,8.39867e-07,0.000364712,1.04983e-06,0.990926,0.00210513
8494,0,0,2.79477e-06,0,2.19589e-06,0,0.00491102,9.98133e-06,3.99253e-07,0,0.00165031,9.98133e-07,0.000359727,9.98133e-07,0.990945,0.00211664
8495,0,0,2.52236e-06,0,2.31217e-06,0,0.00490936,9.45886e-06,4.20394e-07,0,0.00165404,1.05098e-06,0.000358386,1.05098e-06,0.990944,0.0021171
8496,0,0,2.39309e-06,0,2.39309e-06,0,0.00491482,1.03701e-05,1.99425e-07,0,0.00165662,1.19655e-06,0.000355973,9.97123e-07,0.990936,0.00211909
8497,0,0,2.09906e-06,0,2.30896e-06,0,0.00490088,1.04953e-05,2.09906e-07,0,0.00165448,1.25943e-06,0.00035537,8.39623e-07,0.990951,0.00212089
8498,0,0,2.59681e-06,0,2.1973e-06,0,0.0048852,1.03872e-05,1.99755e-07,0,0.00165137,1.19853e-06,0.000352767,9.98773e-07,0.990972,0.00212139
8499,0,0,2.31324e-06,0,2.31324e-06,0,0.00488599,1.03044e-05,2.10295e-07,0,0.00165186,1.05147e-06,0.000352033,1.05147e-06,0.990961,0.00213218
8500,0,0,2.79124e-06,0,1.79437e-06,0,0.00487908,9.37058e-06,3.98748e-07,0,0.00165142,9.9687e-07,0.000353092,7.97496e-07,0.990954,0.00214586
8501,0,0,2.72834e-06,0,1.88885e-06,0,0.00487555,9.65413e-06,4.19745e-07,0,0.00164981,1.04936e-06,0.000354474,8.3949e-07,0.990964,0.00214007
8502,0,0,2.39707e-06,0,1.7978e-06,0,0.00486185,1.01875e-05,3.99511e-07,0,0.00164659,1.19853e-06,0.000355565,7.99023e-07,0.990975,0.00214438
8503,0,0,2.313e-06,0,1.89246e-06,0,0.0048613,9.88282e-06,4.20546e-07,0,0.00164791,1.26164e-06,0.000353469,8.41091e-07,0.990982,0.00213869
8504,0,0,2.59266e-06,0,1.79492e-06,0,0.00487222,8.77517e-06,3.98872e-07,0,0.00163398,1.19661e-06,0.000350608,7.97743e-07,0.990988,0.00213935
8505,0,0,2.72903e-06,0,1.88933e-06,0,0.00487698,9.02678e-06,4.1985e-07,0,0.00163448,1.25955e-06,0.000354144,4.1985e-07,0.990975,0.00214355
8506,0,0,2.59587e-06,0,1.79714e-06,0,0.00487185,9.38507e-06,3.99365e-07,0,0.0016346,1.19809e-06,0.000355834,3.99365e-07,0.990971,0.00215078
8507,0,0,2.52253e-06,0,1.8919e-06,0,0.00487165,9.4595e-06,4.20422e-07,0,0.00163691,1.05106e-06,0.000356098,4.20422e-07,0.990967,0.00215235
8508,0,0,2.79265e-06,0,2.19422e-06,0,0.00485741,9.97374e-06,5.98424e-07,0,0.00163948,1.19685e-06,0.000355863,1.99475e-07,0.990977,0.00215373
8509,0,0,2.93959e-06,0,2.30968e-06,0,0.00485494,9.65865e-06,6.29912e-07,0,0.00164092,1.25982e-06,0.00035716,2.09971e-07,0.99097,0.00215997
8510,0,0,2.39557e-06,0,2.19594e-06,0,0.00485721,1.03808e-05,5.98892e-07,0,0.00163717,1.19778e-06,0.000356341,3.99261e-07,0.990966,0.00216659
8511,0,0,2.52247e-06,0,2.31226e-06,0,0.00485933,1.07205e-05,6.30617e-07,0,0.00164024,1.26123e-06,0.000355458,4.20412e-07,0.990959,0.00216827
8512,0,0,2.39452e-06,0,2.19497e-06,0,0.00485309,1.19726e-05,5.98629e-07,0,0.00163825,1.19726e-06,0.000360774,5.98629e-07,0.990959,0.00217043
8513,0,0,2.52082e-06,0,2.10068e-06,0,0.0048467,1.2394e-05,6.30205e-07,0,0.00163895,1.26041e-06,0.000361108,6.30205e-07,0.990971,0.00216307
8514,0,0,2.39525e-06,0,1.79644e-06,0,0.00483242,1.17767e-05,5.98813e-07,0,0.00165971,1.19763e-06,0.00035809,9.98022e-07,0.990973,0.00215772
8515,0,0,2.31152e-06,0,1.68111e-06,0,0.00485083,1.2188e-05,6.30415e-07,0,0.00165757,1.26083e-06,0.000359757,8.40553e-07,0.990964,0.00214866
8516,0,0,2.19464e-06,0,1.99513e-06,0,0.00483081,1.25693e-05,5.98539e-07,0,0.00165875,1.39659e-06,0.000358325,7.98052e-07,0.990987,0.00214536
8517,0,0,2.3105e-06,0,1.89041e-06,0,0.00483042,1.26027e-05,6.30137e-07,0,0.00165978,1.47032e-06,0.000360018,8.40182e-07,0.990991,0.00213952
8518,0,0,2.59502e-06,0,1.79655e-06,0,0.00482334,1.27755e-05,7.98467e-07,0,0.00166241,1.59693e-06,0.000363302,7.98467e-07,0.990991,0.00213949
8519,0,0,2.73197e-06,0,1.89136e-06,0,0.00480848,1.32396e-05,8.40607e-07,0,0.00166041,1.68121e-06,0.00036062,8.40607e-07,0.991008,0.00214166
8520,0,0,2.99293e-06,0,1.99529e-06,0,0.00482041,1.25703e-05,5.98586e-07,0,0.00165469,1.3967e-06,0.000364738,9.97644e-07,0.991002,0.00213755
8521,0,0,3.15076e-06,0,1.68041e-06,0,0.00481563,1.28131e-05,6.30153e-07,0,0.00165919,1.47036e-06,0.000364018,1.05025e-06,0.991007,0.00213328
8522,0,0,3.19368e-06,0,1.39723e-06,0,0.00480468,1.25751e-05,5.98814e-07,0,0.00164634,1.59684e-06,0.000360486,1.19763e-06,0.991038,0.00213038
8523,0,0,3.15218e-06,0,1.47102e-06,0,0.00480624,1.21884e-05,6.30436e-07,0,0.00165174,1.68116e-06,0.00036124,1.05073e-06,0.991026,0.00213466
8524,0,0,3.9915e-06,0,1.5966e-06,0,0.00480097,1.19745e-05,7.98299e-07,0,0.00165268,1.79617e-06,0.000361231,7.98299e-07,0.991033,0.00213146
8525,0,0,3.78158e-06,0,1.6807e-06,0,0.00480261,1.23952e-05,8.40351e-07,0,0.00165738,1.6807e-06,0.000361561,8.40351e-07,0.991021,0.00213617
8526,0,0,4.19016e-06,0,1.59625e-06,0,0.00479754,1.17724e-05,5.98595e-07,0,0.00166669,1.59625e-06,0.000358758,7.98126e-07,0.991032,0.00212401
8527,0,0,4.20094e-06,0,1.68038e-06,0,0.00479076,1.23928e-05,6.30141e-07,0,0.00167324,1.68038e-06,0.000359391,8.40189e-07,0.991032,0.00212295
8528,0,0,4.59174e-06,0,1.79677e-06,0,0.00479437,1.17788e-05,5.98922e-07,0,0.00167359,1.59713e-06,0.000359952,7.98563e-07,0.991029,0.00212178
8529,0,0,4.83404e-06,0,1.89158e-06,0,0.00478991,1.17698e-05,4.20352e-07,0,0.00167195,1.68141e-06,0.000359401,8.40703e-07,0.991034,0.00212362
8530,0,0,4.18986e-06,0,1.99517e-06,0,0.00480298,1.13725e-05,1.99517e-07,0,0.00165959,1.59614e-06,0.000364119,7.98069e-07,0.991013,0.00214002
8531,0,0,4.20063e-06,0,2.10031e-06,0,0.00479544,1.11317e-05,2.10031e-07,0,0.00165589,1.47022e-06,0.000362934,8.40126e-07,0.991029,0.00213707
8532,0,0,4.19261e-06,0,2.39578e-06,0,0.00479594,1.17792e-05,1.99648e-07,0,0.00166606,1.59718e-06,0.000363359,9.9824e-07,0.991016,0.00213703
8533,0,0,4.41364e-06,0,2.31191e-06,0,0.0048054,1.21901e-05,2.10173e-07,0,0.00166331,1.68139e-06,0.000362549,8.40693e-07,0.991006,0.00214146
8534,0,0,4.18991e-06,0,2.19472e-06,0,0.00478728,1.23702e-05,1.9952e-07,0,0.00165901,1.79568e-06,0.000364722,5.98559e-07,0.991031,0.00213666
8535,0,0,4.20119e-06,0,1.89053e-06,0,0.00479355,1.26036e-05,2.10059e-07,0,0.00166115,1.68047e-06,0.000363823,4.20119e-07,0.991026,0.00213441
8536,0,0,3.99258e-06,0,1.79666e-06,0,0.00476455,1.29759e-05,1.99629e-07,0,0.00165952,1.59703e-06,0.000364523,3.99258e-07,0.991048,0.00214222
8537,0,0,3.78327e-06,0,1.89164e-06,0,0.00476777,1.30313e-05,2.10182e-07,0,0.00166464,1.05091e-06,0.000363825,2.10182e-07,0.991042,0.00214112
8538,0,0,4.18975e-06,0,1.5961e-06,0,0.00476016,1.29683e-05,1.99512e-07,0,0.00167091,9.97561e-07,0.000362314,5.98536e-07,0.991047,0.00213897
8539,0,0,4.20065e-06,0,1.68026e-06,0,0.00475892,1.3022e-05,2.10033e-07,0,0.00166409,1.05016e-06,0.000365037,6.30098e-07,0.991045,0.00214611
8540,0,0,4.39354e-06,0,1.59765e-06,0,0.0047614,1.358e-05,5.9912e-07,0,0.00166695,9.98533e-07,0.000361269,5.9912e-07,0.991036,0.00215264
8541,0,0,3.99447e-06,0,1.47165e-06,0,0.00475047,1.36653e-05,6.30705e-07,0,0.00166254,1.05118e-06,0.000364127,4.2047e-07,0.99105,0.00215155
8542,0,0,3.98854e-06,0,1.19656e-06,0,0.00474038,1.3561e-05,7.97708e-07,0,0.00165883,1.39599e-06,0.000358769,3.98854e-07,0.991068,0.00215301
8543,0,0,3.98945e-06,0,1.04985e-06,0,0.0047445,1.28082e-05,8.39883e-07,0,0.00165415,1.25983e-06,0.00035884,4.19942e-07,0.991076,0.0021459
8544,0,0,3.79396e-06,0,9.98411e-07,0,0.00474964,1.21806e-05,7.98729e-07,0,0.00164378,1.19809e-06,0.000357831,3.99365e-07,0.991086,0.00214299
8545,0,0,3.78381e-06,0,1.05106e-06,0,0.0047346,1.15616e-05,8.40846e-07,0,0.0016407,1.05106e-06,0.000359041,4.20423e-07,0.991104,0.00214311
8546,0,0,3.79109e-06,0,1.19719e-06,0,0.00475522,1.13733e-05,7.98124e-07,0,0.00164194,1.39672e-06,0.000360552,3.99062e-07,0.991093,0.00212999
8547,0,0,3.99073e-06,0,1.26023e-06,0,0.00474666,1.17622e-05,8.40154e-07,0,0.00163431,1.47027e-06,0.000362106,4.20077e-07,0.991113,0.00212433
8548,0,0,4.39211e-06,0,1.19785e-06,0,0.00475067,1.13796e-05,9.98207e-07,0,0.00163886,1.59713e-06,0.000365743,3.99283e-07,0.991092,0.00213237
8549,0,0,4.62325e-06,0,1.05074e-06,0,0.00475018,1.11378e-05,8.40591e-07,0,0.0016402,1.68118e-06,0.000366708,4.20295e-07,0.991087,0.00213594
8550,0,0,4.98821e-06,0,9.97642e-07,0,0.00476733,1.17722e-05,5.98585e-07,0,0.00163952,1.59623e-06,0.000364339,5.98585e-07,0.991068,0.00214014
8551,0,0,4.83069e-06,0,1.05015e-06,0,0.00476768,1.19717e-05,6.30089e-07,0,0.00164369,1.68024e-06,0.000361671,6.30089e-07,0.991067,0.00213915
8552,0,0,5.19028e-06,0,7.98505e-07,0,0.00477326,1.25764e-05,5.98879e-07,0,0.00163214,1.59701e-06,0.000361723,3.99252e-07,0.99107,0.00214159
8553,0,0,5.2541e-06,0,8.40657e-07,0,0.00477451,1.32403e-05,6.30492e-07,0,0.00163298,1.68131e-06,0.00035917,4.20328e-07,0.991072,0.00213947
8554,0,0,5.58443e-06,0,5.98332e-07,0,0.00475794,1.29639e-05,5.98332e-07,0,0.00164501,1.795e-06,0.000359398,3.98888e-07,0.991069,0.00214622
8555,0,0,5.66893e-06,0,6.29881e-07,0,0.00475455,1.30175e-05,6.29881e-07,0,0.00164651,1.88964e-06,0.000359662,4.1992e-07,0.991068,0.00214894
8556,0,0,5.79352e-06,0,5.9933e-07,0,0.00475029,1.25859e-05,5.9933e-07,0,0.00163677,1.39844e-06,0.000358,3.99553e-07,0.991079,0.00215499
8557,0,0,5.88955e-06,0,6.31023e-07,0,0.00475413,1.21998e-05,6.31023e-07,0,0.00164466,1.47239e-06,0.000361786,4.20682e-07,0.991069,0.00214947
8558,0,0,5.78244e-06,0,5.98183e-07,0,0.00475097,1.15649e-05,7.97578e-07,0,0.00163842,1.39576e-06,0.000360306,3.98789e-07,0.991087,0.00214249
8559,0,0,5.66755e-06,0,6.29728e-07,0,0.00475948,1.1545e-05,6.29728e-07,0,0.00163939,1.25946e-06,0.000362093,4.19818e-07,0.99107,0.00214905
8560,0,0,6.19263e-06,0,5.99287e-07,0,0.00474655,1.13864e-05,5.99287e-07,0,0.00164005,1.39834e-06,0.000363168,3.99524e-07,0.991067,0.00216263
8561,0,0,5.67871e-06,0,6.30968e-07,0,0.00475329,1.19884e-05,6.30968e-07,0,0.00163295,1.47226e-06,0.000364489,4.20645e-07,0.991063,0.00216506
8562,0,0,4.98477e-06,0,1.99391e-07,0,0.00475368,1.23622e-05,3.98782e-07,0,0.00162304,1.79452e-06,0.000365683,3.98782e-07,0.991069,0.00216877
8563,0,0,4.82776e-06,0,2.09902e-07,0,0.00475828,1.25941e-05,4.19805e-07,0,0.00161856,1.88912e-06,0.000368589,4.19805e-07,0.991061,0.00217333
8564,0,0,4.79478e-06,0,1.99782e-07,0,0.00473944,1.31856e-05,3.99565e-07,0,0.00162503,1.59826e-06,0.0003674,5.99347e-07,0.991082,0.00216564
8565,0,0,4.83771e-06,0,2.10335e-07,0,0.0047336,1.30408e-05,4.20671e-07,0,0.00162337,1.68268e-06,0.000365773,4.20671e-07,0.991092,0.00216498
8566,0,0,5.18398e-06,0,1.99384e-07,0,0.00472879,1.4555e-05,3.98768e-07,0,0.00161661,1.59507e-06,0.00036587,3.98768e-07,0.991122,0.00214398
8567,0,0,5.24626e-06,0,0,0,0.00473674,1.51092e-05,4.19701e-07,0,0.0016148,1.6788e-06,0.000366399,4.19701e-07,0.99112,0.00213963
8568,0,0,5.59418e-06,0,0,0,0.00472808,1.49844e-05,3.99584e-07,0,0.00161872,1.79813e-06,0.00036562,3.99584e-07,0.991122,0.00214277
8569,0,0,5.67935e-06,0,0,0,0.0047206,1.55656e-05,4.20693e-07,0,0.00162451,1.05173e-06,0.00037042,4.20693e-07,0.991113,0.00214827
8570,0,0,5.78202e-06,0,0,0,0.00471155,1.61498e-05,3.9876e-07,0,0.00161019,1.19628e-06,0.000369251,3.9876e-07,0.991147,0.00213835
8571,0,0,5.87759e-06,0,0,0,0.0047132,1.61634e-05,4.19828e-07,0,0.00160752,1.25948e-06,0.000370498,4.19828e-07,0.991149,0.00213567
8572,0,0,5.79366e-06,0,0,0,0.00472203,1.59825e-05,7.99125e-07,0,0.00161144,1.39847e-06,0.000366199,3.99563e-07,0.991154,0.00212208
8573,0,0,5.88806e-06,0,0,0,0.00472159,1.55613e-05,8.41151e-07,0,0.00162195,1.47201e-06,0.000363798,4.20576e-07,0.991146,0.00212201
8574,0,0,5.78275e-06,0,0,0,0.0047265,1.61518e-05,9.97025e-07,0,0.00163612,1.39584e-06,0.000360325,1.99405e-07,0.991131,0.00212187
8575,0,0,6.0878e-06,0,0,0,0.00472476,1.67939e-05,1.04962e-06,0,0.00164077,1.25955e-06,0.00036128,2.09924e-07,0.991127,0.00212128
8576,0,0,5.79285e-06,0,0,0,0.00474455,1.67793e-05,9.98768e-07,0,0.00164657,1.39828e-06,0.000362952,1.99754e-07,0.991089,0.00213177
8577,0,0,5.88792e-06,0,0,0,0.00475912,1.72432e-05,1.05141e-06,0,0.00165051,1.47198e-06,0.000364841,2.10283e-07,0.991068,0.00213122
8578,0,0,5.78416e-06,0,0,0,0.00475777,1.75519e-05,1.19672e-06,0,0.0016439,1.39618e-06,0.000367593,1.99454e-07,0.99108,0.00212458
8579,0,0,5.2495e-06,0,0,0,0.00475794,1.72184e-05,1.0499e-06,0,0.0016454,1.0499e-06,0.000369985,2.0998e-07,0.991076,0.00212542
8580,0,0,5.79239e-06,0,1.99738e-07,0,0.00477792,1.85756e-05,9.98688e-07,0,0.00165503,9.98688e-07,0.000364321,1.99738e-07,0.991057,0.00211902
8581,0,0,5.88737e-06,0,2.10263e-07,0,0.00477487,1.85032e-05,8.41053e-07,0,0.00165603,8.41053e-07,0.000365227,2.10263e-07,0.991063,0.00211399
